cp_hex	char	count	block	category	name
U+8CFE	賾	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CFE
U+8E8D	躍	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E8D
U+8FA8	辨	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FA8
U+9077	遷	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9077
U+9087	邇	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9087
U+914D	配	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-914D
U+919C	醜	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-919C
U+932B	錫	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-932B
U+9675	陵	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9675
U+9808	須	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9808
U+986F	顯	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-986F
U+9AD4	體	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9AD4
U+9F9C	龜	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F9C
U+4E08	丈	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E08
U+4E18	丘	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E18
U+4EB9	亹	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EB9
U+4F0F	伏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F0F
U+4F11	休	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F11
U+5055	偕	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5055
U+5100	儀	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5100
U+5141	允	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5141
U+5178	典	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5178
U+517C	兼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-517C
U+51A5	冥	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51A5
U+51E1	凡	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51E1
U+5217	列	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5217
U+539F	原	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-539F
U+53A5	厥	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53A5
U+53BB	去	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53BB
U+54A5	咥	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54A5
U+554F	問	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-554F
U+55C3	嗃	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-55C3
U+563B	嘻	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-563B
U+56E0	因	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56E0
U+5889	墉	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5889
U+59BE	妾	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59BE
U+5B70	孰	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B70
U+5B88	守	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B88
U+5BA4	室	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BA4
U+5C11	少	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C11
U+5C38	尸	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C38
U+5C48	屈	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C48
U+5DF3	巳	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DF3
U+5E8F	序	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E8F
U+5F1F	弟	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F1F
U+5F27	弧	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F27
U+6096	悖	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6096
U+60E0	惠	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60E0
U+612C	愬	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-612C
U+616E	慮	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-616E
U+62C7	拇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62C7
U+62EC	括	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62EC
U+62EF	拯	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62EF
U+6523	攣	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6523
U+65A7	斧	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65A7
U+65AF	斯	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65AF
U+6666	晦	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6666
U+6691	暑	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6691
U+6703	會	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6703
U+671B	望	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-671B
U+672B	末	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-672B
U+6C54	汔	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C54
U+6F64	潤	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F64
U+7167	照	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7167
U+725D	牝	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-725D
U+7384	玄	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7384
U+7463	瑣	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7463
U+7518	甘	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7518
U+767B	登	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-767B
U+76EE	目	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76EE
U+796D	祭	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-796D
U+7A74	穴	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A74
U+7DE9	緩	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DE9
U+7F54	罔	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F54
U+7FE9	翩	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FE9
U+8070	聰	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8070
U+80A1	股	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80A1
U+8179	腹	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8179
U+820A	舊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-820A
U+826F	良	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-826F
U+82E6	苦	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82E6
U+8349	草	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8349
U+8500	蔀	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8500
U+8543	蕃	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8543
U+85C9	藉	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85C9
U+85E9	藩	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85E9
U+8607	蘇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8607
U+884E	衎	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-884E
U+89D2	角	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89D2
U+8B00	謀	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B00
U+8B70	議	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B70
U+8C37	谷	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8C37
U+8C55	豕	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8C55
U+8CA1	財	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CA1
U+8CD3	賓	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CD3
U+8CE4	賤	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CE4
U+8DDB	跛	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8DDB
U+8F2A	輪	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F2A
U+8FF7	迷	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FF7
U+9006	逆	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9006
U+901F	速	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-901F
U+907A	遺	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-907A
U+91CC	里	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91CC
U+9591	閑	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9591
U+95DA	闚	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95DA
U+9677	陷	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9677
U+969B	際	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-969B
U+96BC	隼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96BC
U+96FB	電	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96FB
U+97F3	音	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-97F3
U+983B	頻	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-983B
U+FF08	（	4	Halfwidth and Fullwidth Forms	Ps	FULLWIDTH LEFT PARENTHESIS
U+FF09	）	4	Halfwidth and Fullwidth Forms	Pe	FULLWIDTH RIGHT PARENTHESIS
U+4DCE	䷎	3	Yijing Hexagram Symbols	So	HEXAGRAM FOR MODESTY
U+4E56	乖	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E56
U+4E59	乙	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E59
U+50BE	傾	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50BE
U+50D5	僕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50D5
U+5293	劓	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5293
U+52A9	助	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52A9
U+52F8	勸	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52F8
U+5343	千	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5343
U+53CB	友	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53CB
U+53F3	右	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53F3
U+540E	后	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-540E
U+5468	周	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5468
U+54B7	咷	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54B7
U+56CA	囊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56CA
U+5782	垂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5782
U+5857	塗	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5857
U+58EB	士	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58EB
U+5915	夕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5915
U+591C	夜	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-591C
U+5B55	孕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B55
U+5B57	字	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B57
U+5B64	孤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B64
U+5B98	官	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B98
U+5BA2	客	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BA2
U+5BF5	寵	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BF5
U+5C31	就	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C31
U+5C68	屨	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C68
U+5EA6	度	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EA6
U+5F8B	律	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F8B
U+5FAE	微	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FAE
U+5FEB	快	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FEB
U+6050	恐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6050
U+606D	恭	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-606D
U+60B6	悶	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60B6
U+611B	愛	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-611B
U+61F2	懲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61F2
U+62C2	拂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62C2
U+632F	振	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-632F
U+63A5	接	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63A5
U+63DA	揚	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63DA
U+6557	敗	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6557
U+6575	敵	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6575
U+6597	斗	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6597
U+65B0	新	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65B0
U+65EC	旬	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65EC
U+6603	昃	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6603
U+6750	材	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6750
U+67AF	枯	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67AF
U+694A	楊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-694A
U+6B32	欲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B32
U+6BBA	殺	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BBA
U+6BD2	毒	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BD2
U+6CC9	泉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CC9
U+6CE3	泣	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CE3
U+6D95	涕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D95
U+72AF	犯	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72AF
U+72D0	狐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72D0
U+7389	玉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7389
U+73A9	玩	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-73A9
U+73ED	班	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-73ED
U+7570	異	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7570
U+7701	省	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7701
U+7707	眇	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7707
U+78A9	碩	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-78A9
U+78D0	磐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-78D0
U+793A	示	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-793A
U+7940	祀	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7940
U+7949	祉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7949
U+7965	祥	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7965
U+79B4	禴	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79B4
U+7A92	窒	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A92
U+7B56	策	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B56
U+7B95	箕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B95
U+7D20	素	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D20
U+7D93	經	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D93
U+7E69	繩	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E69
U+7F36	缶	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F36
U+7F9E	羞	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F9E
U+7FF0	翰	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FF0
U+805E	聞	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-805E
U+807D	聽	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-807D
U+818F	膏	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-818F
U+81C0	臀	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81C0
U+820C	舌	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-820C
U+821F	舟	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-821F
U+82DF	苟	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-82DF
U+8457	著	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8457
U+84BA	蒺	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-84BA
U+84CD	蓍	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-84CD
U+853E	蔾	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-853E
U+85A6	薦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85A6
U+8863	衣	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8863
U+8882	袂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8882
U+88F3	裳	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88F3
U+8986	覆	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8986
U+89F8	觸	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89F8
U+8AA1	誡	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AA1
U+8AB0	誰	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AB0
U+8C5A	豚	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8C5A
U+8CB3	貳	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CB3
U+8D64	赤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D64
U+8D77	起	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D77
U+8E81	躁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E81
U+8F39	輹	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F39
U+8F9F	辟	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F9F
U+8FB1	辱	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FB1
U+9044	遄	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9044
U+9249	鉉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9249
U+958B	開	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-958B
U+95E2	闢	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95E2
U+9678	陸	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9678
U+968E	階	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-968E
U+96C9	雉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96C9
U+971C	霜	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-971C
U+9762	面	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9762
U+9917	餗	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9917
U+9A5A	驚	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9A5A
U+9BAE	鮮	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9BAE
U+9F20	鼠	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F20
U+4DC7	䷇	2	Yijing Hexagram Symbols	So	HEXAGRAM FOR HOLDING TOGETHER
U+4EC7	仇	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EC7
U+4EF0	仰	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EF0
U+4EFB	任	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EFB
U+4FB5	侵	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FB5
U+4FEF	俯	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FEF
U+507D	偽	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-507D
U+50CF	像	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50CF
U+5109	儉	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5109
U+5144	兄	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5144
U+51DD	凝	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51DD
U+5216	刖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5216
U+5261	剡	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5261
U+52A0	加	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52A0
U+52D9	務	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52D9
U+5315	匕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5315
U+5339	匹	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5339
U+53C3	參	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53C3
U+543E	吾	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-543E
U+54A8	咨	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54A8
U+5546	商	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5546
U+5617	嘗	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5617
U+56AE	嚮	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56AE
U+56B4	嚴	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56B4
U+571F	土	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-571F
U+5766	坦	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5766
U+57CE	城	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-57CE
U+582F	堯	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-582F
U+585E	塞	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-585E
U+5919	夙	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5919
U+5947	奇	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5947
U+5954	奔	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5954
U+59D3	姓	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59D3
U+5BB4	宴	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BB4
U+5C01	封	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C01
U+5C4B	屋	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C4B
U+5C90	岐	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C90
U+5DEB	巫	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DEB
U+5DF1	己	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DF1
U+5DF7	巷	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DF7
U+5E02	市	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E02
U+5E25	帥	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E25
U+5E9A	庚	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E9A
U+5EB7	康	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EB7
U+5EB8	庸	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EB8
U+5EEC	廬	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EEC
U+5F12	弒	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F12
U+5F13	弓	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F13
U+5F59	彙	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F59
U+5F6D	彭	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F6D
