cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8A1D	訝	11528	U+8BB6	讶	3	3842.667	kSimplifiedVariant,kTraditionalVariant
U+95AC	閬	10719	U+9606	阆	3	3573.000	kSimplifiedVariant,kTraditionalVariant
U+60FA	惺	10658	U+2272B	𢜫	3	3552.667	kSemanticVariant
U+69CD	槍	10583	U+67AA	枪	3	3527.667	kSimplifiedVariant,kTraditionalVariant
U+9583	閃	9212	U+95EA	闪	3	3070.667	kSimplifiedVariant,kTraditionalVariant
U+9148	酈	9112	U+90E6	郦	3	3037.333	kSimplifiedVariant,kTraditionalVariant
U+636B	捫	9015	U+626A	扪	3	3005.000	kSimplifiedVariant,kTraditionalVariant
U+829F	芟	7111	U+206B9	𠚹	3	2370.333	kSemanticVariant
U+532F	匯	7098	U+6C47	汇	3	2366.000	kSimplifiedVariant,kTraditionalVariant
U+98C8	飈	6686	U+98DA	飚	3	2228.667	kSimplifiedVariant,kTraditionalVariant
U+6581	斁	5985	U+24895	𤢕	3	1995.000	kSemanticVariant
U+9BC0	鯀	5778	U+9CA7	鲧	3	1926.000	kSimplifiedVariant,kTraditionalVariant
U+5D87	嶇	5690	U+5C96	岖	3	1896.667	kSimplifiedVariant,kTraditionalVariant
U+9B74	魴	5625	U+9C82	鲂	3	1875.000	kSimplifiedVariant,kTraditionalVariant
U+99DB	駛	5151	U+298B2	𩢲	3	1717.000	kSemanticVariant
U+7C43	籃	4941	U+7BEE	篮	3	1647.000	kSimplifiedVariant,kTraditionalVariant
U+5098	傘	4917	U+20302	𠌂	3	1639.000	kSpoofingVariant
U+FA11	﨑	4815	U+2550E	𥔎	3	1605.000	kSemanticVariant
U+9D1E	鴞	4756	U+9E2E	鸮	3	1585.333	kSimplifiedVariant,kTraditionalVariant
U+8CF5	賵	4686	U+8D57	赗	3	1562.000	kSimplifiedVariant,kTraditionalVariant
U+7DE0	締	4452	U+7F14	缔	3	1484.000	kSimplifiedVariant,kTraditionalVariant
U+9DC1	鷁	4232	U+9E62	鹢	3	1410.667	kSimplifiedVariant,kTraditionalVariant
U+58FC	壼	3625	U+58F8	壸	3	1208.333	kSimplifiedVariant,kTraditionalVariant
U+9DA1	鶡	3289	U+9E56	鹖	3	1096.333	kSimplifiedVariant,kTraditionalVariant
U+5D0E	崎	3272	U+2550E	𥔎	3	1090.667	kSemanticVariant
U+9A4A	驊	3021	U+26F4A	𦽊	3	1007.000	kSemanticVariant
U+81CA	臊	2829	U+267A3	𦞣	3	943.000	kSemanticVariant
U+566F	噯	2741	U+55F3	嗳	3	913.667	kSimplifiedVariant,kTraditionalVariant
U+55CE	嗎	2733	U+5417	吗	3	911.000	kSimplifiedVariant,kTraditionalVariant
U+7370	獰	2633	U+72DE	狞	3	877.667	kSimplifiedVariant,kTraditionalVariant
U+5F59	彙	2454	U+6C47	汇	3	818.000	kSimplifiedVariant,kTraditionalVariant
U+778D	瞍	2386	U+2521F	𥈟	3	795.333	kSemanticVariant
U+7E7E	繾	2128	U+7F31	缱	3	709.333	kSimplifiedVariant,kTraditionalVariant
U+92CF	鋏	2057	U+94D7	铗	3	685.667	kSimplifiedVariant,kTraditionalVariant
U+7589	疉	1977	U+24D01	𤴁	3	659.000	kSpoofingVariant
U+93DF	鏟	1576	U+94F2	铲	3	525.333	kSimplifiedVariant,kTraditionalVariant
U+9DBA	鶺	1328	U+9E61	鹡	3	442.667	kSimplifiedVariant,kTraditionalVariant
U+6BA2	殢	1294	U+23A3C	𣨼	3	431.333	kSimplifiedVariant,kTraditionalVariant
U+7CD9	糙	1255	U+3FF7	㿷	3	418.333	kSemanticVariant
U+8D0B	贋	1149	U+5050	偐	3	383.000	kSemanticVariant
U+56C1	囁	1088	U+55EB	嗫	3	362.667	kSimplifiedVariant,kTraditionalVariant
U+8D17	贗	1038	U+5050	偐	3	346.000	kSemanticVariant
U+8A07	訇	983	U+25500	𥔀	3	327.667	kSemanticVariant
U+87AE	螮	861	U+45D6	䗖	3	287.000	kSimplifiedVariant,kTraditionalVariant
U+6F3C	漼	842	U+51D7	凗	3	280.667	kSpoofingVariant
U+7895	碕	809	U+2550E	𥔎	3	269.667	kSemanticVariant
U+9BA6	鮦	617	U+9C96	鲖	3	205.667	kSimplifiedVariant,kTraditionalVariant
U+9948	饈	604	U+267E4	𦟤	3	201.333	kSemanticVariant
U+8E63	蹣	560	U+8E52	蹒	3	186.667	kSimplifiedVariant,kTraditionalVariant
U+9410	鐐	520	U+9563	镣	3	173.333	kSimplifiedVariant,kTraditionalVariant
U+592F	夯	477	U+40AB	䂫	3	159.000	kSemanticVariant
U+5F60	彠	441	U+5F5F	彟	3	147.000	kSimplifiedVariant,kTraditionalVariant
U+57FC	埼	418	U+2550E	𥔎	3	139.333	kSemanticVariant
U+6E73	湳	289	U+34D3	㓓	3	96.333	kSpoofingVariant
U+526E	剮	211	U+5250	剐	3	70.333	kSimplifiedVariant,kTraditionalVariant
U+5C5C	屜	160	U+21C95	𡲕	3	53.333	kSemanticVariant
U+81C7	臇	114	U+442A	䐪	3	38.000	kSimplifiedVariant,kTraditionalVariant
U+65B3	斳	107	U+230B7	𣂷	3	35.667	kSpoofingVariant
U+6E39	渹	93	U+25500	𥔀	3	31.000	kSemanticVariant
U+5D5C	嵜	86	U+2550E	𥔎	3	28.667	kSemanticVariant
U+966D	陭	82	U+2550E	𥔎	3	27.333	kSemanticVariant
U+37E2	㟢	68	U+2550E	𥔎	3	22.667	kSemanticVariant
U+9B87	鮇	55	U+4C45	䱅	3	18.333	kSpoofingVariant
U+705F	灟	43	U+2DCAB	𭲫	3	14.333	kSimplifiedVariant,kTraditionalVariant
U+8DFA	跺	40	U+8DE5	跥	3	13.333	kSemanticVariant,kZVariant
U+64B3	撳	39	U+6407	搇	3	13.000	kSemanticVariant
U+56C3	囃	15	U+20C5E	𠱞	3	5.000	kSimplifiedVariant,kTraditionalVariant
U+3B93	㮓	13	U+23572	𣕲	3	4.333	kSimplifiedVariant,kTraditionalVariant
U+603D	怽	10	U+225FF	𢗿	3	3.333	kZVariant
U+6BE7	毧	9	U+3C93	㲓	3	3.000	kSemanticVariant
U+27355	𧍕	7	U+45BC	䖼	3	2.333	kSimplifiedVariant,kTraditionalVariant
U+551A	唚	4	U+5423	吣	3	1.333	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+20D22	𠴢	3	U+21114	𡄔	3	1.000	kSimplifiedVariant,kTraditionalVariant
U+4E8C	二	5104077	U+2011F	𠄟	2	2552038.500	kSpoofingVariant
U+967D	陽	1664924	U+6C1C	氜	2	832462.000	kSemanticVariant
U+897F	西	1402547	U+38B4	㢴	2	701273.500	kSemanticVariant
U+5C07	將	1208274	U+2456D	𤕭	2	604137.000	kSemanticVariant,kSpecializedSemanticVariant
U+79AE	禮	1119954	U+FA18	礼	2	559977.000	kSemanticVariant
U+85E5	藥	661496	U+836F	药	2	330748.000	kSimplifiedVariant,kTraditionalVariant
U+8863	衣	572613	U+8864	衤	2	286306.500	kSemanticVariant,kSpecializedSemanticVariant
U+8F49	轉	484237	U+8F6C	转	2	242118.500	kSimplifiedVariant,kTraditionalVariant
U+6BBA	殺	431405	U+22FF9	𢿹	2	215702.500	kSemanticVariant
U+73FE	現	410432	U+73B0	现	2	205216.000	kSimplifiedVariant,kTraditionalVariant
U+8846	衆	407561	U+2C454	𬑔	2	203780.500	kSemanticVariant
U+7E3D	總	401081	U+22C3E	𢰾	2	200540.500	kSemanticVariant
U+9023	連	396452	U+8FDE	连	2	198226.000	kSimplifiedVariant,kTraditionalVariant
U+8A54	詔	390472	U+8BCF	诏	2	195236.000	kSimplifiedVariant,kTraditionalVariant
U+694A	楊	292264	U+6768	杨	2	146132.000	kSimplifiedVariant,kTraditionalVariant
U+6B72	歲	288426	U+4E97	亗	2	144213.000	kSemanticVariant
U+8C9E	貞	202004	U+8D1E	贞	2	101002.000	kSimplifiedVariant,kTraditionalVariant
U+640D	損	184925	U+635F	损	2	92462.500	kSimplifiedVariant,kTraditionalVariant
U+5C06	将	179267	U+2456D	𤕭	2	89633.500	kSemanticVariant
U+8CEA	質	179046	U+8D28	质	2	89523.000	kSimplifiedVariant,kTraditionalVariant
U+7F77	罷	174942	U+7F62	罢	2	87471.000	kSimplifiedVariant,kTraditionalVariant
U+7E8C	續	159644	U+7EED	续	2	79822.000	kSimplifiedVariant,kTraditionalVariant
U+8178	腸	149403	U+80A0	肠	2	74701.500	kSimplifiedVariant,kTraditionalVariant
U+8FB2	農	145823	U+519C	农	2	72911.500	kSimplifiedVariant,kTraditionalVariant
U+5C0E	導	136328	U+5BFC	导	2	68164.000	kSimplifiedVariant,kTraditionalVariant
U+5BE9	審	130907	U+5BA1	审	2	65453.500	kSimplifiedVariant,kTraditionalVariant
U+582F	堯	128485	U+5C27	尧	2	64242.500	kSimplifiedVariant,kTraditionalVariant
U+984D	額	125575	U+989D	额	2	62787.500	kSimplifiedVariant,kTraditionalVariant
U+9435	鐵	114968	U+94C1	铁	2	57484.000	kSimplifiedVariant,kTraditionalVariant
U+6A19	標	113561	U+6807	标	2	56780.500	kSimplifiedVariant,kTraditionalVariant
U+8ED2	軒	104157	U+8F69	轩	2	52078.500	kSimplifiedVariant,kTraditionalVariant
U+99B3	馳	100662	U+9A70	驰	2	50331.000	kSimplifiedVariant,kTraditionalVariant
U+898F	規	99072	U+89C4	规	2	49536.000	kSimplifiedVariant,kTraditionalVariant
U+7D61	絡	95840	U+7EDC	络	2	47920.000	kSimplifiedVariant,kTraditionalVariant
U+7378	獸	88220	U+517D	兽	2	44110.000	kSimplifiedVariant,kTraditionalVariant
U+8F12	輒	81287	U+8F84	辄	2	40643.500	kSimplifiedVariant,kTraditionalVariant
U+7F70	罰	78821	U+7F5A	罚	2	39410.500	kSimplifiedVariant,kTraditionalVariant
U+8A16	訖	73144	U+8BAB	讫	2	36572.000	kSimplifiedVariant,kTraditionalVariant
U+7642	療	70730	U+7597	疗	2	35365.000	kSimplifiedVariant,kTraditionalVariant
U+906D	遭	65568	U+8E67	蹧	2	32784.000	kSemanticVariant
U+8CA8	貨	64806	U+8D27	货	2	32403.000	kSimplifiedVariant,kTraditionalVariant
U+6F80	澀	63920	U+7012	瀒	2	31960.000	kSemanticVariant
U+7E5E	繞	61914	U+7ED5	绕	2	30957.000	kSimplifiedVariant,kTraditionalVariant
U+66AB	暫	60997	U+6682	暂	2	30498.500	kSimplifiedVariant,kTraditionalVariant
U+7E3E	績	60503	U+7EE9	绩	2	30251.500	kSimplifiedVariant,kTraditionalVariant
U+718F	熏	57957	U+24455	𤑕	2	28978.500	kSemanticVariant
U+5DFD	巽	53323	U+22049	𢁉	2	26661.500	kSpoofingVariant
U+64C1	擁	51694	U+62E5	拥	2	25847.000	kSimplifiedVariant,kTraditionalVariant
U+96B4	隴	48584	U+9647	陇	2	24292.000	kSimplifiedVariant,kTraditionalVariant
U+7E54	織	48316	U+7EC7	织	2	24158.000	kSimplifiedVariant,kTraditionalVariant
U+929C	銜	47025	U+8854	衔	2	23512.500	kSimplifiedVariant,kTraditionalVariant
U+91E3	釣	46807	U+9493	钓	2	23403.500	kSimplifiedVariant,kTraditionalVariant
U+8A95	誕	41823	U+8BDE	诞	2	20911.500	kSimplifiedVariant,kTraditionalVariant
U+8AA3	誣	41804	U+8BEC	诬	2	20902.000	kSimplifiedVariant,kTraditionalVariant
U+9F61	齡	41252	U+9F84	龄	2	20626.000	kSimplifiedVariant,kTraditionalVariant
U+8A50	詐	40397	U+279FB	𧧻	2	20198.500	kSpecializedSemanticVariant
U+6500	攀	38020	U+3434	㐴	2	19010.000	kSemanticVariant
U+55AC	喬	37151	U+4E54	乔	2	18575.500	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8A62	詢	37070	U+8BE2	询	2	18535.000	kSimplifiedVariant,kTraditionalVariant
U+8A55	評	35428	U+8BC4	评	2	17714.000	kSimplifiedVariant,kTraditionalVariant
U+7CDE	糞	34922	U+7CAA	粪	2	17461.000	kSimplifiedVariant,kTraditionalVariant
U+61A4	憤	34472	U+6124	愤	2	17236.000	kSimplifiedVariant,kTraditionalVariant
U+8F2F	輯	34463	U+8F91	辑	2	17231.500	kSimplifiedVariant,kTraditionalVariant
U+921E	鈞	33975	U+94A7	钧	2	16987.500	kSimplifiedVariant,kTraditionalVariant
U+8AA8	誨	32692	U+8BF2	诲	2	16346.000	kSimplifiedVariant,kTraditionalVariant
U+92EA	鋪	31932	U+94FA	铺	2	15966.000	kSimplifiedVariant,kTraditionalVariant
U+9D72	鵲	30973	U+9E4A	鹊	2	15486.500	kSimplifiedVariant,kTraditionalVariant
U+968A	隊	30885	U+961F	队	2	15442.500	kSimplifiedVariant,kTraditionalVariant
U+6688	暈	30139	U+6655	晕	2	15069.500	kSimplifiedVariant,kTraditionalVariant
U+7AC4	竄	28838	U+7A9C	窜	2	14419.000	kSimplifiedVariant,kTraditionalVariant
U+920D	鈍	28797	U+949D	钝	2	14398.500	kSimplifiedVariant,kTraditionalVariant
U+9913	餓	27866	U+997F	饿	2	13933.000	kSimplifiedVariant,kTraditionalVariant
U+8AA1	誡	27638	U+8BEB	诫	2	13819.000	kSimplifiedVariant,kTraditionalVariant
U+9A5F	驟	26505	U+9AA4	骤	2	13252.500	kSimplifiedVariant,kTraditionalVariant
U+807E	聾	26102	U+804B	聋	2	13051.000	kSimplifiedVariant,kTraditionalVariant
U+8AE7	諧	25438	U+8C10	谐	2	12719.000	kSimplifiedVariant,kTraditionalVariant
U+7CFE	糾	25170	U+7EA0	纠	2	12585.000	kSimplifiedVariant,kTraditionalVariant
U+8EEB	軫	25155	U+8F78	轸	2	12577.500	kSimplifiedVariant,kTraditionalVariant
U+9134	鄴	24946	U+90BA	邺	2	12473.000	kSimplifiedVariant,kTraditionalVariant
U+6AB3	檳	24901	U+69DF	槟	2	12450.500	kSimplifiedVariant,kTraditionalVariant
U+9824	頤	23747	U+9890	颐	2	11873.500	kSimplifiedVariant,kTraditionalVariant
U+7DBD	綽	22844	U+7EF0	绰	2	11422.000	kSimplifiedVariant,kTraditionalVariant
U+7D5E	絞	22185	U+7EDE	绞	2	11092.500	kSimplifiedVariant,kTraditionalVariant
U+6B04	欄	21770	U+680F	栏	2	10885.000	kSimplifiedVariant,kTraditionalVariant
U+5011	們	21387	U+4EEC	们	2	10693.500	kSimplifiedVariant,kTraditionalVariant
U+6F2C	漬	20719	U+6E0D	渍	2	10359.500	kSimplifiedVariant,kTraditionalVariant
U+9D5D	鵝	18613	U+9E45	鹅	2	9306.500	kSimplifiedVariant,kTraditionalVariant
U+652C	攬	18489	U+63FD	揽	2	9244.500	kSimplifiedVariant,kTraditionalVariant
U+9BC9	鯉	18162	U+9CA4	鲤	2	9081.000	kSimplifiedVariant,kTraditionalVariant
U+51F1	凱	18023	U+51EF	凯	2	9011.500	kSimplifiedVariant,kTraditionalVariant
U+61AB	憫	17958	U+60AF	悯	2	8979.000	kSimplifiedVariant,kTraditionalVariant
U+8823	蠣	17714	U+86CE	蛎	2	8857.000	kSimplifiedVariant,kTraditionalVariant
U+56C2	囂	15964	U+56A3	嚣	2	7982.000	kSimplifiedVariant,kTraditionalVariant
U+93E4	鏤	15391	U+9542	镂	2	7695.500	kSimplifiedVariant,kTraditionalVariant
U+8766	蝦	14982	U+867E	虾	2	7491.000	kSimplifiedVariant,kTraditionalVariant
U+99C1	駁	14716	U+9A73	驳	2	7358.000	kSimplifiedVariant,kTraditionalVariant
U+9BE8	鯨	14592	U+9CB8	鲸	2	7296.000	kSimplifiedVariant,kTraditionalVariant
U+58BE	墾	14413	U+57A6	垦	2	7206.500	kSimplifiedVariant,kTraditionalVariant
U+689F	梟	12756	U+67AD	枭	2	6378.000	kSimplifiedVariant,kTraditionalVariant
U+9A2B	騫	11996	U+9A9E	骞	2	5998.000	kSimplifiedVariant,kTraditionalVariant
U+8AF3	諳	11824	U+8C19	谙	2	5912.000	kSimplifiedVariant,kTraditionalVariant
U+90A0	邠	11768	U+37D7	㟗	2	5884.000	kSemanticVariant
U+8C73	豳	11147	U+37D7	㟗	2	5573.500	kSemanticVariant
U+50B5	債	10681	U+503A	债	2	5340.500	kSimplifiedVariant,kTraditionalVariant
U+9D61	鵡	10513	U+9E49	鹉	2	5256.500	kSimplifiedVariant,kTraditionalVariant
U+7DCB	緋	10331	U+7EEF	绯	2	5165.500	kSimplifiedVariant,kTraditionalVariant
U+6698	暘	10216	U+65F8	旸	2	5108.000	kSimplifiedVariant,kTraditionalVariant
U+8AE4	諤	9949	U+8B8D	讍	2	4974.500	kSemanticVariant
U+792B	礫	8797	U+783E	砾	2	4398.500	kSimplifiedVariant,kTraditionalVariant
U+7018	瀘	8725	U+6CF8	泸	2	4362.500	kSimplifiedVariant,kTraditionalVariant
U+8277	艷	8720	U+8273	艳	2	4360.000	kSimplifiedVariant,kTraditionalVariant
U+793C	礼	8702	U+FA18	礼	2	4351.000	kSemanticVariant
U+555C	啜	8623	U+8AC1	諁	2	4311.500	kSemanticVariant
U+95CB	闋	8414	U+9615	阕	2	4207.000	kSimplifiedVariant,kTraditionalVariant
U+7D31	紱	8372	U+7EC2	绂	2	4186.000	kSimplifiedVariant,kTraditionalVariant
U+5AD7	嫗	7889	U+59AA	妪	2	3944.500	kSimplifiedVariant,kTraditionalVariant
U+766D	癭	6881	U+763F	瘿	2	3440.500	kSimplifiedVariant,kTraditionalVariant
U+7D35	紵	6814	U+7EBB	纻	2	3407.000	kSimplifiedVariant,kTraditionalVariant
U+9347	鍇	6806	U+9534	锴	2	3403.000	kSimplifiedVariant,kTraditionalVariant
U+9C32	鰲	6398	U+9CCC	鳌	2	3199.000	kSimplifiedVariant,kTraditionalVariant
U+8ADC	諜	6359	U+8C0D	谍	2	3179.500	kSimplifiedVariant,kTraditionalVariant
U+8CFE	賾	5968	U+8D5C	赜	2	2984.000	kSimplifiedVariant,kTraditionalVariant
U+9DD3	鷓	5861	U+9E67	鹧	2	2930.500	kSimplifiedVariant,kTraditionalVariant
U+58E0	壠	5748	U+5785	垅	2	2874.000	kSimplifiedVariant,kTraditionalVariant
U+9DD9	鷙	5735	U+9E37	鸷	2	2867.500	kSimplifiedVariant,kTraditionalVariant
U+737A	獺	5517	U+736D	獭	2	2758.500	kSimplifiedVariant,kTraditionalVariant
U+6FC7	濇	5424	U+7012	瀒	2	2712.000	kSemanticVariant
U+56B3	嚳	5393	U+55BE	喾	2	2696.500	kSimplifiedVariant,kTraditionalVariant
U+7D21	紡	5383	U+7EBA	纺	2	2691.500	kSimplifiedVariant,kTraditionalVariant
U+9933	餳	5314	U+9967	饧	2	2657.000	kSimplifiedVariant,kTraditionalVariant
U+8CE0	賠	5041	U+8D54	赔	2	2520.500	kSimplifiedVariant,kTraditionalVariant
U+9D51	鵑	5035	U+9E43	鹃	2	2517.500	kSimplifiedVariant,kTraditionalVariant
U+9870	顰	4861	U+98A6	颦	2	2430.500	kSimplifiedVariant,kTraditionalVariant
U+5608	嘈	4764	U+470A	䜊	2	2382.000	kSemanticVariant
U+7DBB	綻	4732	U+7EFD	绽	2	2366.000	kSimplifiedVariant,kTraditionalVariant
U+9D77	鵷	4682	U+9E53	鹓	2	2341.000	kSimplifiedVariant,kTraditionalVariant
U+64E0	擠	4503	U+6324	挤	2	2251.500	kSimplifiedVariant,kTraditionalVariant
U+5257	剗	4489	U+522C	刬	2	2244.500	kSimplifiedVariant,kTraditionalVariant
U+7671	癱	4114	U+762B	瘫	2	2057.000	kSimplifiedVariant,kTraditionalVariant
U+8494	蒔	4065	U+83B3	莳	2	2032.500	kSimplifiedVariant,kTraditionalVariant
U+9B27	鬧	4064	U+95F9	闹	2	2032.000	kSimplifiedVariant,kTraditionalVariant
U+5D17	崗	4060	U+5C97	岗	2	2030.000	kSimplifiedVariant,kTraditionalVariant
U+77A4	瞤	3713	U+251A7	𥆧	2	1856.500	kSimplifiedVariant,kTraditionalVariant
U+9BE2	鯢	3679	U+9CB5	鲵	2	1839.500	kSimplifiedVariant,kTraditionalVariant
U+58DA	壚	3673	U+5786	垆	2	1836.500	kSimplifiedVariant,kTraditionalVariant
U+6384	掄	3642	U+62A1	抡	2	1821.000	kSimplifiedVariant,kTraditionalVariant
U+6460	摠	3642	U+22C3E	𢰾	2	1821.000	kSemanticVariant
U+854E	蕎	3194	U+835E	荞	2	1597.000	kSimplifiedVariant,kTraditionalVariant
U+8B04	謄	2862	U+8A8A	誊	2	1431.000	kSimplifiedVariant,kTraditionalVariant
U+7D15	紕	2669	U+7EB0	纰	2	1334.500	kSimplifiedVariant,kTraditionalVariant
U+8ABE	誾	2656	U+8A1A	訚	2	1328.000	kSimplifiedVariant,kTraditionalVariant
U+7F43	罃	2452	U+44E8	䓨	2	1226.000	kSimplifiedVariant,kTraditionalVariant
U+7481	璁	2362	U+2498F	𤦏	2	1181.000	kSemanticVariant
U+9DE6	鷦	2332	U+9E6A	鹪	2	1166.000	kSimplifiedVariant,kTraditionalVariant
U+7602	瘂	2308	U+75D6	痖	2	1154.000	kSimplifiedVariant,kTraditionalVariant
U+96A9	隩	2243	U+21483	𡒃	2	1121.500	kSemanticVariant
U+21ED5	𡻕	2163	U+4E97	亗	2	1081.500	kSemanticVariant
U+9E02	鸂	1992	U+3D89	㶉	2	996.000	kSimplifiedVariant,kTraditionalVariant
U+8EAA	躪	1594	U+8E8F	躏	2	797.000	kSimplifiedVariant,kTraditionalVariant
U+5AF5	嫵	1579	U+59A9	妩	2	789.500	kSimplifiedVariant,kTraditionalVariant
U+9749	靉	1514	U+53C6	叆	2	757.000	kSimplifiedVariant,kTraditionalVariant
U+98E3	飣	1303	U+9964	饤	2	651.500	kSimplifiedVariant,kTraditionalVariant
U+6B79	歹	1207	U+239B5	𣦵	2	603.500	kSpecializedSemanticVariant
U+95D2	闒	1195	U+9618	阘	2	597.500	kSimplifiedVariant,kTraditionalVariant
U+7D1D	紝	1173	U+7EB4	纴	2	586.500	kSimplifiedVariant,kTraditionalVariant
U+7032	瀲	1150	U+6F4B	潋	2	575.000	kSimplifiedVariant,kTraditionalVariant
U+846F	葯	1125	U+836F	药	2	562.500	kSimplifiedVariant,kTraditionalVariant
U+83C7	菇	1035	U+26C44	𦱄	2	517.500	kSemanticVariant
U+7020	瀠	974	U+6F46	潆	2	487.000	kSimplifiedVariant,kTraditionalVariant
U+8435	萵	963	U+83B4	莴	2	481.500	kSimplifiedVariant,kTraditionalVariant
U+9C0D	鰍	950	U+9CC5	鳅	2	475.000	kSimplifiedVariant,kTraditionalVariant
U+7C5B	籛	863	U+7BEF	篯	2	431.500	kSimplifiedVariant,kTraditionalVariant
U+9BFF	鯿	838	U+9CCA	鳊	2	419.000	kSimplifiedVariant,kTraditionalVariant
U+5E57	幗	611	U+5E3C	帼	2	305.500	kSimplifiedVariant,kTraditionalVariant
U+6AA5	檥	563	U+2DA5A	𭩚	2	281.500	kSimplifiedVariant,kTraditionalVariant
U+9BEB	鯫	554	U+9CB0	鲰	2	277.000	kSimplifiedVariant,kTraditionalVariant
U+581D	堝	540	U+57DA	埚	2	270.000	kSimplifiedVariant,kTraditionalVariant
U+9916	餖	525	U+997E	饾	2	262.500	kSimplifiedVariant,kTraditionalVariant
U+894F	襏	504	U+88AF	袯	2	252.000	kSimplifiedVariant,kTraditionalVariant
U+8200	舀	501	U+2695D	𦥝	2	250.500	kSpoofingVariant
U+93A3	鎣	488	U+84E5	蓥	2	244.000	kSimplifiedVariant,kTraditionalVariant
U+7F51	网	465	U+2627D	𦉽	2	232.500	kSemanticVariant
U+5629	嘩	404	U+54D7	哗	2	202.000	kSimplifiedVariant,kTraditionalVariant
U+562E	嘮	404	U+5520	唠	2	202.000	kSimplifiedVariant,kTraditionalVariant
U+7225	爥	381	U+2AE73	𪹳	2	190.500	kSimplifiedVariant,kTraditionalVariant
U+64A3	撣	373	U+63B8	掸	2	186.500	kSimplifiedVariant,kTraditionalVariant
U+9AD5	髕	328	U+9ACC	髌	2	164.000	kSimplifiedVariant,kTraditionalVariant
U+4671	䙱	273	U+2772D	𧜭	2	136.500	kSimplifiedVariant,kTraditionalVariant
U+8A1E	訞	272	U+46B6	䚶	2	136.000	kSpoofingVariant
U+4831	䠱	213	U+2815B	𨅛	2	106.500	kSimplifiedVariant,kTraditionalVariant
U+7C6A	籪	166	U+7C16	簖	2	83.000	kSimplifiedVariant,kTraditionalVariant
U+786D	硭	154	U+2541E	𥐞	2	77.000	kSemanticVariant
U+8541	蕁	141	U+8368	荨	2	70.500	kSimplifiedVariant,kTraditionalVariant
U+5BEF	寯	128	U+3766	㝦	2	64.000	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6FA9	澩	102	U+6CF6	泶	2	51.000	kSimplifiedVariant,kTraditionalVariant
U+659E	斞	99	U+3531	㔱	2	49.500	kSemanticVariant
U+74A6	璦	96	U+7477	瑷	2	48.000	kSimplifiedVariant,kTraditionalVariant
U+6A81	檁	69	U+6807	标	2	34.500	kSemanticVariant
U+86D7	蛗	68	U+27313	𧌓	2	34.000	kSemanticVariant
U+5B21	嬡	65	U+5AD2	嫒	2	32.500	kSimplifiedVariant,kTraditionalVariant
U+64F0	擰	61	U+62E7	拧	2	30.500	kSimplifiedVariant,kTraditionalVariant
U+5638	嘸	48	U+5452	呒	2	24.000	kSimplifiedVariant,kTraditionalVariant
U+24AE9	𤫩	45	U+3ECF	㻏	2	22.500	kSimplifiedVariant,kTraditionalVariant
U+646E	摮	45	U+22CC6	𢳆	2	22.500	kSemanticVariant
U+91D9	釙	34	U+948B	钋	2	17.000	kSimplifiedVariant,kTraditionalVariant
U+9F5C	齜	28	U+9F87	龇	2	14.000	kSimplifiedVariant,kTraditionalVariant
U+228CF	𢣏	20	U+3988	㦈	2	10.000	kSimplifiedVariant,kTraditionalVariant
U+6560	敠	20	U+656A	敪	2	10.000	kSemanticVariant
U+9633	阳	18	U+6C1C	氜	2	9.000	kSemanticVariant
U+69F6	槶	16	U+6922	椢	2	8.000	kSimplifiedVariant,kTraditionalVariant
U+5C81	岁	14	U+4E97	亗	2	7.000	kSemanticVariant
U+2011E	𠄞	14	U+2011F	𠄟	2	7.000	kSpoofingVariant
U+8903	褃	12	U+88C9	裉	2	6.000	kSemanticVariant
U+412F	䄯	7	U+2219E	𢆞	2	3.500	kSemanticVariant
U+280DF	𨃟	5	U+280DE	𨃞	2	2.500	kSemanticVariant
U+3ACE	㫎	4	U+23108	𣄈	2	2.000	kSemanticVariant
U+3B9D	㮝	4	U+23497	𣒗	2	2.000	kSimplifiedVariant,kTraditionalVariant
U+20CDE	𠳞	4	U+20DB8	𠶸	2	2.000	kSimplifiedVariant,kTraditionalVariant
U+5341	十	4915729	U+2C09B	𬂛	1	4915729.000	kSpoofingVariant
U+4F7F	使	1507767	U+20B46	𠭆	1	1507767.000	kSemanticVariant
U+8ECD	軍	961741	U+519B	军	1	961741.000	kSimplifiedVariant,kTraditionalVariant
U+8AD6	論	946275	U+8BBA	论	1	946275.000	kSimplifiedVariant,kTraditionalVariant
U+6A02	樂	926936	U+4E50	乐	1	926936.000	kSimplifiedVariant,kTraditionalVariant
U+5175	兵	873214	U+2050A	𠔊	1	873214.000	kSpoofingVariant
U+83EF	華	637515	U+534E	华	1	637515.000	kSimplifiedVariant,kTraditionalVariant
U+81F4	致	528089	U+26936	𦤶	1	528089.000	kSpoofingVariant
U+89BA	覺	456019	U+8990	覐	1	456019.000	kSemanticVariant
U+8F09	載	358157	U+510E	儎	1	358157.000	kSpecializedSemanticVariant
U+5668	器	265403	U+20F96	𠾖	1	265403.000	kSpoofingVariant
U+8607	蘇	252675	U+82CF	苏	1	252675.000	kSimplifiedVariant,kTraditionalVariant
