variant_type	side	cp_hex	char	count	name
kSemanticVariant	target	U+5E84	庄	4753	CJK UNIFIED IDEOGRAPH-5E84
kSemanticVariant	target	U+5304	匄	4750	CJK UNIFIED IDEOGRAPH-5304
kSemanticVariant	target	U+2B26C	𫉬	4747	CJK UNIFIED IDEOGRAPH-2B26C
kSemanticVariant	target	U+5DC9	巉	4739	CJK UNIFIED IDEOGRAPH-5DC9
kSemanticVariant	target	U+939A	鎚	4738	CJK UNIFIED IDEOGRAPH-939A
kSemanticVariant	target	U+6B82	殂	4734	CJK UNIFIED IDEOGRAPH-6B82
kSemanticVariant	target	U+7C43	籃	4733	CJK UNIFIED IDEOGRAPH-7C43
kSemanticVariant	target	U+5864	塤	4726	CJK UNIFIED IDEOGRAPH-5864
kSemanticVariant	target	U+617C	慼	4698	CJK UNIFIED IDEOGRAPH-617C
kSemanticVariant	target	U+8DD6	跖	4693	CJK UNIFIED IDEOGRAPH-8DD6
kSemanticVariant	target	U+5A7F	婿	4691	CJK UNIFIED IDEOGRAPH-5A7F
kSemanticVariant	target	U+57F6	埶	4689	CJK UNIFIED IDEOGRAPH-57F6
kSemanticVariant	target	U+55C5	嗅	4684	CJK UNIFIED IDEOGRAPH-55C5
kSemanticVariant	target	U+67DA	柚	4665	CJK UNIFIED IDEOGRAPH-67DA
kSemanticVariant	target	U+5293	劓	4655	CJK UNIFIED IDEOGRAPH-5293
kSemanticVariant	target	U+5851	塑	4652	CJK UNIFIED IDEOGRAPH-5851
kSemanticVariant	target	U+5666	噦	4640	CJK UNIFIED IDEOGRAPH-5666
kSemanticVariant	target	U+5E59	幙	4638	CJK UNIFIED IDEOGRAPH-5E59
kSemanticVariant	target	U+8FA0	辠	4637	CJK UNIFIED IDEOGRAPH-8FA0
kSemanticVariant	target	U+9661	陡	4623	CJK UNIFIED IDEOGRAPH-9661
kSemanticVariant	target	U+87C0	蟀	4610	CJK UNIFIED IDEOGRAPH-87C0
kSemanticVariant	target	U+7BE1	篡	4584	CJK UNIFIED IDEOGRAPH-7BE1
kSemanticVariant	target	U+59D9	姙	4582	CJK UNIFIED IDEOGRAPH-59D9
kSemanticVariant	target	U+7287	犇	4575	CJK UNIFIED IDEOGRAPH-7287
kSemanticVariant	target	U+90C4	郄	4573	CJK UNIFIED IDEOGRAPH-90C4
kSemanticVariant	target	U+6670	晰	4573	CJK UNIFIED IDEOGRAPH-6670
kSemanticVariant	target	U+4E8A	亊	4568	CJK UNIFIED IDEOGRAPH-4E8A
kSemanticVariant	target	U+54E6	哦	4552	CJK UNIFIED IDEOGRAPH-54E6
kSemanticVariant	target	U+54B2	咲	4543	CJK UNIFIED IDEOGRAPH-54B2
kSemanticVariant	target	U+64FF	擿	4525	CJK UNIFIED IDEOGRAPH-64FF
kSemanticVariant	target	U+95DE	闞	4522	CJK UNIFIED IDEOGRAPH-95DE
kSemanticVariant	target	U+7E02	縂	4519	CJK UNIFIED IDEOGRAPH-7E02
kSemanticVariant	target	U+532F	匯	4512	CJK UNIFIED IDEOGRAPH-532F
kSemanticVariant	target	U+538E	厎	4509	CJK UNIFIED IDEOGRAPH-538E
kSemanticVariant	target	U+6960	楠	4506	CJK UNIFIED IDEOGRAPH-6960
kSemanticVariant	target	U+6901	椁	4500	CJK UNIFIED IDEOGRAPH-6901
kSemanticVariant	target	U+896F	襯	4498	CJK UNIFIED IDEOGRAPH-896F
kSemanticVariant	target	U+6C24	氤	4488	CJK UNIFIED IDEOGRAPH-6C24
kSemanticVariant	target	U+8AC9	諉	4486	CJK UNIFIED IDEOGRAPH-8AC9
kSemanticVariant	target	U+6777	杷	4485	CJK UNIFIED IDEOGRAPH-6777
kSemanticVariant	target	U+7DBB	綻	4474	CJK UNIFIED IDEOGRAPH-7DBB
kSemanticVariant	target	U+9955	饕	4469	CJK UNIFIED IDEOGRAPH-9955
kSemanticVariant	target	U+5075	偵	4459	CJK UNIFIED IDEOGRAPH-5075
kSemanticVariant	target	U+5C14	尔	4456	CJK UNIFIED IDEOGRAPH-5C14
kSemanticVariant	target	U+5E00	帀	4451	CJK UNIFIED IDEOGRAPH-5E00
kSemanticVariant	target	U+9295	銕	4449	CJK UNIFIED IDEOGRAPH-9295
kSemanticVariant	target	U+52F0	勰	4427	CJK UNIFIED IDEOGRAPH-52F0
kSemanticVariant	target	U+51D1	凑	4422	CJK UNIFIED IDEOGRAPH-51D1
kSemanticVariant	target	U+9EAF	麯	4416	CJK UNIFIED IDEOGRAPH-9EAF
kSemanticVariant	target	U+7FB6	羶	4401	CJK UNIFIED IDEOGRAPH-7FB6
kSemanticVariant	target	U+8221	舡	4390	CJK UNIFIED IDEOGRAPH-8221
kSemanticVariant	target	U+93D0	鏐	4388	CJK UNIFIED IDEOGRAPH-93D0
kSemanticVariant	target	U+5403	吃	4353	CJK UNIFIED IDEOGRAPH-5403
kSemanticVariant	target	U+76CC	盌	4327	CJK UNIFIED IDEOGRAPH-76CC
kSemanticVariant	target	U+5226	刦	4327	CJK UNIFIED IDEOGRAPH-5226
kSemanticVariant	target	U+8941	襁	4320	CJK UNIFIED IDEOGRAPH-8941
kSemanticVariant	target	U+9C60	鱠	4315	CJK UNIFIED IDEOGRAPH-9C60
kSemanticVariant	target	U+53AA	厪	4307	CJK UNIFIED IDEOGRAPH-53AA
kSemanticVariant	target	U+84A8	蒨	4292	CJK UNIFIED IDEOGRAPH-84A8
kSemanticVariant	target	U+70D8	烘	4291	CJK UNIFIED IDEOGRAPH-70D8
kSemanticVariant	target	U+98BC	颼	4270	CJK UNIFIED IDEOGRAPH-98BC
kSemanticVariant	target	U+99DE	駞	4235	CJK UNIFIED IDEOGRAPH-99DE
kSemanticVariant	target	U+88B5	袵	4228	CJK UNIFIED IDEOGRAPH-88B5
kSemanticVariant	target	U+4E48	么	4227	CJK UNIFIED IDEOGRAPH-4E48
kSemanticVariant	target	U+51C8	凈	4226	CJK UNIFIED IDEOGRAPH-51C8
kSemanticVariant	target	U+5098	傘	4225	CJK UNIFIED IDEOGRAPH-5098
kSemanticVariant	target	U+8C93	貓	4213	CJK UNIFIED IDEOGRAPH-8C93
kSemanticVariant	target	U+8043	聃	4202	CJK UNIFIED IDEOGRAPH-8043
kSemanticVariant	target	U+8193	膓	4174	CJK UNIFIED IDEOGRAPH-8193
kSemanticVariant	target	U+6033	怳	4150	CJK UNIFIED IDEOGRAPH-6033
kSemanticVariant	target	U+5B40	孀	4128	CJK UNIFIED IDEOGRAPH-5B40
kSemanticVariant	target	U+6AFA	櫺	4123	CJK UNIFIED IDEOGRAPH-6AFA
kSemanticVariant	target	U+8A15	訕	4105	CJK UNIFIED IDEOGRAPH-8A15
kSemanticVariant	target	U+4E71	乱	4103	CJK UNIFIED IDEOGRAPH-4E71
kSemanticVariant	target	U+8768	蝨	4097	CJK UNIFIED IDEOGRAPH-8768
kSemanticVariant	target	U+6710	朐	4096	CJK UNIFIED IDEOGRAPH-6710
kSemanticVariant	target	U+70DC	烜	4093	CJK UNIFIED IDEOGRAPH-70DC
kSemanticVariant	target	U+7A7D	穽	4085	CJK UNIFIED IDEOGRAPH-7A7D
kSemanticVariant	target	U+7DAB	綫	4083	CJK UNIFIED IDEOGRAPH-7DAB
kSemanticVariant	target	U+5379	卹	4076	CJK UNIFIED IDEOGRAPH-5379
kSemanticVariant	target	U+69E8	槨	4071	CJK UNIFIED IDEOGRAPH-69E8
kSemanticVariant	target	U+66D6	曖	4071	CJK UNIFIED IDEOGRAPH-66D6
kSemanticVariant	target	U+7E1F	縟	4047	CJK UNIFIED IDEOGRAPH-7E1F
kSemanticVariant	target	U+7F38	缸	4043	CJK UNIFIED IDEOGRAPH-7F38
kSemanticVariant	target	U+62C7	拇	4041	CJK UNIFIED IDEOGRAPH-62C7
kSemanticVariant	target	U+8AE0	諠	4010	CJK UNIFIED IDEOGRAPH-8AE0
kSemanticVariant	target	U+52D7	勗	4007	CJK UNIFIED IDEOGRAPH-52D7
kSemanticVariant	target	U+96A4	隤	4000	CJK UNIFIED IDEOGRAPH-96A4
kSemanticVariant	target	U+540A	吊	4000	CJK UNIFIED IDEOGRAPH-540A
kSemanticVariant	target	U+54C2	哂	3993	CJK UNIFIED IDEOGRAPH-54C2
kSemanticVariant	target	U+5807	堇	3984	CJK UNIFIED IDEOGRAPH-5807
kSemanticVariant	target	U+66A0	暠	3983	CJK UNIFIED IDEOGRAPH-66A0
kSemanticVariant	target	U+7E56	繖	3980	CJK UNIFIED IDEOGRAPH-7E56
kSemanticVariant	target	U+7725	眥	3973	CJK UNIFIED IDEOGRAPH-7725
kSemanticVariant	target	U+5C46	屆	3973	CJK UNIFIED IDEOGRAPH-5C46
kSemanticVariant	target	U+8E4C	蹌	3969	CJK UNIFIED IDEOGRAPH-8E4C
kSemanticVariant	target	U+7459	瑙	3945	CJK UNIFIED IDEOGRAPH-7459
kSemanticVariant	target	U+8393	莓	3929	CJK UNIFIED IDEOGRAPH-8393
kSemanticVariant	target	U+5992	妒	3928	CJK UNIFIED IDEOGRAPH-5992
kSemanticVariant	target	U+8F46	轆	3927	CJK UNIFIED IDEOGRAPH-8F46
kSemanticVariant	target	U+7AB6	窶	3913	CJK UNIFIED IDEOGRAPH-7AB6
kSemanticVariant	target	U+9E0E	鸎	3904	CJK UNIFIED IDEOGRAPH-9E0E
kSemanticVariant	target	U+73B3	玳	3902	CJK UNIFIED IDEOGRAPH-73B3
kSemanticVariant	target	U+6199	憙	3891	CJK UNIFIED IDEOGRAPH-6199
kSemanticVariant	target	U+5770	坰	3887	CJK UNIFIED IDEOGRAPH-5770
kSemanticVariant	target	U+8347	荇	3881	CJK UNIFIED IDEOGRAPH-8347
kSemanticVariant	target	U+6ADD	櫝	3866	CJK UNIFIED IDEOGRAPH-6ADD
kSemanticVariant	target	U+816E	腮	3856	CJK UNIFIED IDEOGRAPH-816E
kSemanticVariant	target	U+57DC	埜	3851	CJK UNIFIED IDEOGRAPH-57DC
kSemanticVariant	target	U+854B	蕋	3843	CJK UNIFIED IDEOGRAPH-854B
kSemanticVariant	target	U+51AA	冪	3841	CJK UNIFIED IDEOGRAPH-51AA
kSemanticVariant	target	U+8373	荳	3838	CJK UNIFIED IDEOGRAPH-8373
kSemanticVariant	target	U+7E9C	纜	3836	CJK UNIFIED IDEOGRAPH-7E9C
kSemanticVariant	target	U+732E	献	3824	CJK UNIFIED IDEOGRAPH-732E
kSemanticVariant	target	U+945A	鑚	3822	CJK UNIFIED IDEOGRAPH-945A
kSemanticVariant	target	U+75FC	痼	3822	CJK UNIFIED IDEOGRAPH-75FC
kSemanticVariant	target	U+78F5	磵	3814	CJK UNIFIED IDEOGRAPH-78F5
kSemanticVariant	target	U+5D17	崗	3810	CJK UNIFIED IDEOGRAPH-5D17
kSemanticVariant	target	U+9AE9	髩	3798	CJK UNIFIED IDEOGRAPH-9AE9
kSemanticVariant	target	U+6491	撑	3747	CJK UNIFIED IDEOGRAPH-6491
kSemanticVariant	target	U+69CA	槊	3741	CJK UNIFIED IDEOGRAPH-69CA
kSemanticVariant	target	U+8F2D	輭	3730	CJK UNIFIED IDEOGRAPH-8F2D
kSemanticVariant	target	U+6652	晒	3724	CJK UNIFIED IDEOGRAPH-6652
kSemanticVariant	target	U+61F5	懵	3722	CJK UNIFIED IDEOGRAPH-61F5
kSemanticVariant	target	U+7672	癲	3658	CJK UNIFIED IDEOGRAPH-7672
kSemanticVariant	target	U+7CF8	糸	3654	CJK UNIFIED IDEOGRAPH-7CF8
kSemanticVariant	target	U+75F4	痴	3634	CJK UNIFIED IDEOGRAPH-75F4
kSemanticVariant	target	U+6460	摠	3633	CJK UNIFIED IDEOGRAPH-6460
kSemanticVariant	target	U+96B2	隲	3625	CJK UNIFIED IDEOGRAPH-96B2
kSemanticVariant	target	U+5EC1	廁	3624	CJK UNIFIED IDEOGRAPH-5EC1
kSemanticVariant	target	U+6251	扑	3617	CJK UNIFIED IDEOGRAPH-6251
kSemanticVariant	target	U+64E1	擡	3614	CJK UNIFIED IDEOGRAPH-64E1
kSemanticVariant	target	U+8CF8	賸	3606	CJK UNIFIED IDEOGRAPH-8CF8
kSemanticVariant	target	U+6AF3	櫳	3597	CJK UNIFIED IDEOGRAPH-6AF3
kSemanticVariant	target	U+9871	顱	3594	CJK UNIFIED IDEOGRAPH-9871
kSemanticVariant	target	U+6E7C	湼	3592	CJK UNIFIED IDEOGRAPH-6E7C
kSemanticVariant	target	U+56EF	囯	3579	CJK UNIFIED IDEOGRAPH-56EF
kSemanticVariant	target	U+98C7	飇	3574	CJK UNIFIED IDEOGRAPH-98C7
kSemanticVariant	target	U+71A0	熠	3574	CJK UNIFIED IDEOGRAPH-71A0
kSemanticVariant	target	U+79B4	禴	3573	CJK UNIFIED IDEOGRAPH-79B4
kSemanticVariant	target	U+788D	碍	3558	CJK UNIFIED IDEOGRAPH-788D
kSemanticVariant	target	U+935C	鍜	3553	CJK UNIFIED IDEOGRAPH-935C
kSemanticVariant	target	U+659A	斚	3532	CJK UNIFIED IDEOGRAPH-659A
kSemanticVariant	target	U+817F	腿	3520	CJK UNIFIED IDEOGRAPH-817F
kSemanticVariant	target	U+54A4	咤	3498	CJK UNIFIED IDEOGRAPH-54A4
kSemanticVariant	target	U+889E	袞	3497	CJK UNIFIED IDEOGRAPH-889E
kSemanticVariant	target	U+753F	甿	3492	CJK UNIFIED IDEOGRAPH-753F
kSemanticVariant	target	U+70F1	烱	3489	CJK UNIFIED IDEOGRAPH-70F1
kSemanticVariant	target	U+598A	妊	3489	CJK UNIFIED IDEOGRAPH-598A
kSemanticVariant	target	U+74EE	瓮	3487	CJK UNIFIED IDEOGRAPH-74EE
kSemanticVariant	target	U+9318	錘	3478	CJK UNIFIED IDEOGRAPH-9318
kSemanticVariant	target	U+6310	挐	3470	CJK UNIFIED IDEOGRAPH-6310
kSemanticVariant	target	U+8D95	趕	3466	CJK UNIFIED IDEOGRAPH-8D95
kSemanticVariant	target	U+67D2	柒	3465	CJK UNIFIED IDEOGRAPH-67D2
kSemanticVariant	target	U+75FE	痾	3463	CJK UNIFIED IDEOGRAPH-75FE
kSemanticVariant	target	U+5F40	彀	3448	CJK UNIFIED IDEOGRAPH-5F40
kSemanticVariant	target	U+72F7	狷	3436	CJK UNIFIED IDEOGRAPH-72F7
kSemanticVariant	target	U+76A6	皦	3435	CJK UNIFIED IDEOGRAPH-76A6
kSemanticVariant	target	U+461A	䘚	3435	CJK UNIFIED IDEOGRAPH-461A
kSemanticVariant	target	U+7A3E	稾	3429	CJK UNIFIED IDEOGRAPH-7A3E
kSemanticVariant	target	U+6939	椹	3424	CJK UNIFIED IDEOGRAPH-6939
kSemanticVariant	target	U+5FED	忭	3418	CJK UNIFIED IDEOGRAPH-5FED
kSemanticVariant	target	U+584D	塍	3406	CJK UNIFIED IDEOGRAPH-584D
kSemanticVariant	target	U+7145	煅	3405	CJK UNIFIED IDEOGRAPH-7145
kSemanticVariant	target	U+6AA0	檠	3400	CJK UNIFIED IDEOGRAPH-6AA0
kSemanticVariant	target	U+5344	卄	3399	CJK UNIFIED IDEOGRAPH-5344
kSemanticVariant	target	U+82E1	苡	3398	CJK UNIFIED IDEOGRAPH-82E1
kSemanticVariant	target	U+642C	搬	3379	CJK UNIFIED IDEOGRAPH-642C
kSemanticVariant	target	U+6490	撐	3373	CJK UNIFIED IDEOGRAPH-6490
kSemanticVariant	target	U+935B	鍛	3370	CJK UNIFIED IDEOGRAPH-935B
kSemanticVariant	target	U+9364	鍤	3369	CJK UNIFIED IDEOGRAPH-9364
kSemanticVariant	target	U+97BE	鞾	3363	CJK UNIFIED IDEOGRAPH-97BE
kSemanticVariant	target	U+7A96	窖	3353	CJK UNIFIED IDEOGRAPH-7A96
kSemanticVariant	target	U+59A4	妤	3351	CJK UNIFIED IDEOGRAPH-59A4
kSemanticVariant	target	U+76E9	盩	3338	CJK UNIFIED IDEOGRAPH-76E9
kSemanticVariant	target	U+8671	虱	3333	CJK UNIFIED IDEOGRAPH-8671
kSemanticVariant	target	U+60DB	惛	3328	CJK UNIFIED IDEOGRAPH-60DB
kSemanticVariant	target	U+64C4	擄	3314	CJK UNIFIED IDEOGRAPH-64C4
kSemanticVariant	target	U+77EE	矮	3313	CJK UNIFIED IDEOGRAPH-77EE
kSemanticVariant	target	U+6AC3	櫃	3313	CJK UNIFIED IDEOGRAPH-6AC3
kSemanticVariant	target	U+8913	褓	3309	CJK UNIFIED IDEOGRAPH-8913
kSemanticVariant	target	U+9B27	鬧	3306	CJK UNIFIED IDEOGRAPH-9B27
kSemanticVariant	target	U+7B8E	箎	3289	CJK UNIFIED IDEOGRAPH-7B8E
kSemanticVariant	target	U+9B02	鬂	3288	CJK UNIFIED IDEOGRAPH-9B02
kSemanticVariant	target	U+5E6B	幫	3284	CJK UNIFIED IDEOGRAPH-5E6B
kSemanticVariant	target	U+8FA4	辤	3268	CJK UNIFIED IDEOGRAPH-8FA4
kSemanticVariant	target	U+5191	冑	3258	CJK UNIFIED IDEOGRAPH-5191
kSemanticVariant	target	U+875F	蝟	3247	CJK UNIFIED IDEOGRAPH-875F
kSemanticVariant	target	U+9A4A	驊	3242	CJK UNIFIED IDEOGRAPH-9A4A
kSemanticVariant	target	U+9167	酧	3232	CJK UNIFIED IDEOGRAPH-9167
kSemanticVariant	target	U+9F17	鼗	3225	CJK UNIFIED IDEOGRAPH-9F17
kSemanticVariant	target	U+7F4C	罌	3214	CJK UNIFIED IDEOGRAPH-7F4C
kSemanticVariant	target	U+6C08	氈	3209	CJK UNIFIED IDEOGRAPH-6C08
kSemanticVariant	target	U+7D6A	絪	3206	CJK UNIFIED IDEOGRAPH-7D6A
kSemanticVariant	target	U+6586	斆	3201	CJK UNIFIED IDEOGRAPH-6586
kSemanticVariant	target	U+56AC	嚬	3201	CJK UNIFIED IDEOGRAPH-56AC
kSemanticVariant	target	U+8CFA	賺	3194	CJK UNIFIED IDEOGRAPH-8CFA
kSemanticVariant	target	U+5355	单	3194	CJK UNIFIED IDEOGRAPH-5355
kSemanticVariant	target	U+7931	礱	3192	CJK UNIFIED IDEOGRAPH-7931
kSemanticVariant	target	U+9206	鈆	3191	CJK UNIFIED IDEOGRAPH-9206
kSemanticVariant	target	U+8FA3	辣	3188	CJK UNIFIED IDEOGRAPH-8FA3
kSemanticVariant	target	U+79D4	秔	3187	CJK UNIFIED IDEOGRAPH-79D4
kSemanticVariant	target	U+8011	耑	3183	CJK UNIFIED IDEOGRAPH-8011
kSemanticVariant	target	U+7C23	簣	3180	CJK UNIFIED IDEOGRAPH-7C23
kSemanticVariant	target	U+5220	删	3166	CJK UNIFIED IDEOGRAPH-5220
kSemanticVariant	target	U+5E5E	幞	3165	CJK UNIFIED IDEOGRAPH-5E5E
kSemanticVariant	target	U+9D76	鵶	3142	CJK UNIFIED IDEOGRAPH-9D76
kSemanticVariant	target	U+6273	扳	3140	CJK UNIFIED IDEOGRAPH-6273
kSemanticVariant	target	U+7D5B	絛	3134	CJK UNIFIED IDEOGRAPH-7D5B
kSemanticVariant	target	U+5E42	幂	3131	CJK UNIFIED IDEOGRAPH-5E42
kSemanticVariant	target	U+75B8	疸	3103	CJK UNIFIED IDEOGRAPH-75B8
kSemanticVariant	target	U+657A	敺	3086	CJK UNIFIED IDEOGRAPH-657A
kSemanticVariant	target	U+9085	邅	3082	CJK UNIFIED IDEOGRAPH-9085
kSemanticVariant	target	U+86A1	蚡	3082	CJK UNIFIED IDEOGRAPH-86A1
kSemanticVariant	target	U+574C	坌	3069	CJK UNIFIED IDEOGRAPH-574C
kSemanticVariant	target	U+9244	鉄	3068	CJK UNIFIED IDEOGRAPH-9244
kSemanticVariant	target	U+3BA3	㮣	3060	CJK UNIFIED IDEOGRAPH-3BA3
kSemanticVariant	target	U+6046	恆	3045	CJK UNIFIED IDEOGRAPH-6046
kSemanticVariant	target	U+870D	蜍	3036	CJK UNIFIED IDEOGRAPH-870D
kSemanticVariant	target	U+866F	虯	3035	CJK UNIFIED IDEOGRAPH-866F
kSemanticVariant	target	U+6061	恡	3035	CJK UNIFIED IDEOGRAPH-6061
kSemanticVariant	target	U+754A	畊	3032	CJK UNIFIED IDEOGRAPH-754A
kSemanticVariant	target	U+8DAF	趯	3030	CJK UNIFIED IDEOGRAPH-8DAF
kSemanticVariant	target	U+8956	襖	3015	CJK UNIFIED IDEOGRAPH-8956
kSemanticVariant	target	U+5501	唁	3008	CJK UNIFIED IDEOGRAPH-5501
kSemanticVariant	target	U+608B	悋	3007	CJK UNIFIED IDEOGRAPH-608B
kSemanticVariant	target	U+882D	蠭	2990	CJK UNIFIED IDEOGRAPH-882D
kSemanticVariant	target	U+7ADA	竚	2986	CJK UNIFIED IDEOGRAPH-7ADA
kSemanticVariant	target	U+6AB3	檳	2983	CJK UNIFIED IDEOGRAPH-6AB3
kSemanticVariant	target	U+85DF	藟	2972	CJK UNIFIED IDEOGRAPH-85DF
kSemanticVariant	target	U+65B2	斲	2961	CJK UNIFIED IDEOGRAPH-65B2
kSemanticVariant	target	U+5F08	弈	2949	CJK UNIFIED IDEOGRAPH-5F08
kSemanticVariant	target	U+500F	倏	2933	CJK UNIFIED IDEOGRAPH-500F
kSemanticVariant	target	U+81DE	臞	2925	CJK UNIFIED IDEOGRAPH-81DE
kSemanticVariant	target	U+51F9	凹	2907	CJK UNIFIED IDEOGRAPH-51F9
kSemanticVariant	target	U+6E2B	渫	2898	CJK UNIFIED IDEOGRAPH-6E2B
kSemanticVariant	target	U+97C8	韈	2883	CJK UNIFIED IDEOGRAPH-97C8
kSemanticVariant	target	U+5608	嘈	2871	CJK UNIFIED IDEOGRAPH-5608
kSemanticVariant	target	U+41AB	䆫	2870	CJK UNIFIED IDEOGRAPH-41AB
kSemanticVariant	target	U+73AB	玫	2868	CJK UNIFIED IDEOGRAPH-73AB
kSemanticVariant	target	U+673A	机	2867	CJK UNIFIED IDEOGRAPH-673A
kSemanticVariant	target	U+9DC3	鷃	2864	CJK UNIFIED IDEOGRAPH-9DC3
kSemanticVariant	target	U+61E3	懣	2859	CJK UNIFIED IDEOGRAPH-61E3
kSemanticVariant	target	U+5EF1	廱	2855	CJK UNIFIED IDEOGRAPH-5EF1
kSemanticVariant	target	U+8024	耤	2844	CJK UNIFIED IDEOGRAPH-8024
kSemanticVariant	target	U+7CFA	糺	2830	CJK UNIFIED IDEOGRAPH-7CFA
kSemanticVariant	target	U+59C6	姆	2830	CJK UNIFIED IDEOGRAPH-59C6
kSemanticVariant	target	U+66B1	暱	2828	CJK UNIFIED IDEOGRAPH-66B1
kSemanticVariant	target	U+6332	挲	2822	CJK UNIFIED IDEOGRAPH-6332
kSemanticVariant	target	U+8F5D	轝	2820	CJK UNIFIED IDEOGRAPH-8F5D
kSemanticVariant	target	U+84FA	蓺	2811	CJK UNIFIED IDEOGRAPH-84FA
kSemanticVariant	target	U+8803	蠃	2805	CJK UNIFIED IDEOGRAPH-8803
kSemanticVariant	target	U+945B	鑛	2799	CJK UNIFIED IDEOGRAPH-945B
kSemanticVariant	target	U+7BE6	篦	2795	CJK UNIFIED IDEOGRAPH-7BE6
kSemanticVariant	target	U+766F	癯	2789	CJK UNIFIED IDEOGRAPH-766F
kSemanticVariant	target	U+534D	卍	2784	CJK UNIFIED IDEOGRAPH-534D
kSemanticVariant	target	U+962C	阬	2782	CJK UNIFIED IDEOGRAPH-962C
kSemanticVariant	target	U+5D0E	崎	2764	CJK UNIFIED IDEOGRAPH-5D0E
kSemanticVariant	target	U+5303	匃	2764	CJK UNIFIED IDEOGRAPH-5303
kSemanticVariant	target	U+5EDA	廚	2754	CJK UNIFIED IDEOGRAPH-5EDA
kSemanticVariant	target	U+54B1	咱	2754	CJK UNIFIED IDEOGRAPH-54B1
kSemanticVariant	target	U+62D7	拗	2753	CJK UNIFIED IDEOGRAPH-62D7
kSemanticVariant	target	U+84AD	蒭	2752	CJK UNIFIED IDEOGRAPH-84AD
kSemanticVariant	target	U+8EDB	軛	2751	CJK UNIFIED IDEOGRAPH-8EDB
kSemanticVariant	target	U+770E	眎	2745	CJK UNIFIED IDEOGRAPH-770E
kSemanticVariant	target	U+9958	饘	2740	CJK UNIFIED IDEOGRAPH-9958
kSemanticVariant	target	U+75B4	疴	2730	CJK UNIFIED IDEOGRAPH-75B4
kSemanticVariant	target	U+778D	瞍	2727	CJK UNIFIED IDEOGRAPH-778D
kSemanticVariant	target	U+74F7	瓷	2727	CJK UNIFIED IDEOGRAPH-74F7
kSemanticVariant	target	U+5A63	婣	2712	CJK UNIFIED IDEOGRAPH-5A63
kSemanticVariant	target	U+6EBD	溽	2708	CJK UNIFIED IDEOGRAPH-6EBD
kSemanticVariant	target	U+4E81	亁	2708	CJK UNIFIED IDEOGRAPH-4E81
kSemanticVariant	target	U+6760	杠	2700	CJK UNIFIED IDEOGRAPH-6760
kSemanticVariant	target	U+7F43	罃	2698	CJK UNIFIED IDEOGRAPH-7F43
kSemanticVariant	target	U+75A3	疣	2694	CJK UNIFIED IDEOGRAPH-75A3
kSemanticVariant	target	U+9E1C	鸜	2666	CJK UNIFIED IDEOGRAPH-9E1C
kSemanticVariant	target	U+6770	杰	2659	CJK UNIFIED IDEOGRAPH-6770
kSemanticVariant	target	U+6719	朙	2659	CJK UNIFIED IDEOGRAPH-6719
kSemanticVariant	target	U+9436	鐶	2654	CJK UNIFIED IDEOGRAPH-9436
kSemanticVariant	target	U+9E9E	麞	2647	CJK UNIFIED IDEOGRAPH-9E9E
kSemanticVariant	target	U+7481	璁	2629	CJK UNIFIED IDEOGRAPH-7481
kSemanticVariant	target	U+807B	聻	2626	CJK UNIFIED IDEOGRAPH-807B
kSemanticVariant	target	U+587C	塼	2626	CJK UNIFIED IDEOGRAPH-587C
kSemanticVariant	target	U+9FA0	龠	2625	CJK UNIFIED IDEOGRAPH-9FA0
kSemanticVariant	target	U+62FF	拿	2611	CJK UNIFIED IDEOGRAPH-62FF
kSemanticVariant	target	U+6C8D	沍	2609	CJK UNIFIED IDEOGRAPH-6C8D
kSemanticVariant	target	U+7649	癉	2591	CJK UNIFIED IDEOGRAPH-7649
kSemanticVariant	target	U+791F	礟	2590	CJK UNIFIED IDEOGRAPH-791F
kSemanticVariant	target	U+8EC4	軄	2583	CJK UNIFIED IDEOGRAPH-8EC4
kSemanticVariant	target	U+67C1	柁	2577	CJK UNIFIED IDEOGRAPH-67C1
kSemanticVariant	target	U+97B5	鞵	2576	CJK UNIFIED IDEOGRAPH-97B5
kSemanticVariant	target	U+7AB0	窰	2568	CJK UNIFIED IDEOGRAPH-7AB0
kSemanticVariant	target	U+7381	玁	2559	CJK UNIFIED IDEOGRAPH-7381
kSemanticVariant	target	U+87B3	螳	2541	CJK UNIFIED IDEOGRAPH-87B3
kSemanticVariant	target	U+6A89	檉	2538	CJK UNIFIED IDEOGRAPH-6A89
kSemanticVariant	target	U+6CEA	泪	2530	CJK UNIFIED IDEOGRAPH-6CEA
kSemanticVariant	target	U+633C	挼	2527	CJK UNIFIED IDEOGRAPH-633C
kSemanticVariant	target	U+79BF	禿	2525	CJK UNIFIED IDEOGRAPH-79BF
kSemanticVariant	target	U+5C22	尢	2524	CJK UNIFIED IDEOGRAPH-5C22
kSemanticVariant	target	U+5184	冄	2515	CJK UNIFIED IDEOGRAPH-5184
kSemanticVariant	target	U+763B	瘻	2514	CJK UNIFIED IDEOGRAPH-763B
kSemanticVariant	target	U+753A	町	2514	CJK UNIFIED IDEOGRAPH-753A
kSemanticVariant	target	U+7C83	粃	2513	CJK UNIFIED IDEOGRAPH-7C83
kSemanticVariant	target	U+73CE	珎	2508	CJK UNIFIED IDEOGRAPH-73CE
kSemanticVariant	target	U+753B	画	2498	CJK UNIFIED IDEOGRAPH-753B
