cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8D07	贇	4447	U+8D5F	赟	1	4447.000	kSimplifiedVariant,kTraditionalVariant
U+792B	礫	8885	U+783E	砾	2	4442.500	kSimplifiedVariant,kTraditionalVariant
U+8CB6	貶	53242	U+8D2C	贬	12	4436.833	kSimplifiedVariant,kTraditionalVariant
U+7D31	紱	8840	U+7EC2	绂	2	4420.000	kSimplifiedVariant,kTraditionalVariant
U+7CDE	糞	21980	U+7CAA	粪	5	4396.000	kSimplifiedVariant,kTraditionalVariant
U+6DFA	淺	100529	U+6D45	浅	23	4370.826	kSimplifiedVariant,kTraditionalVariant
U+7D19	紙	87414	U+7EB8	纸	20	4370.700	kSimplifiedVariant,kTraditionalVariant
U+9CE7	鳧	4254	U+51EB	凫	1	4254.000	kSimplifiedVariant,kTraditionalVariant
U+6F97	澗	50853	U+6DA7	涧	12	4237.750	kSimplifiedVariant,kTraditionalVariant
U+5098	傘	4225	U+4F1E	伞	1	4225.000	kSimplifiedVariant,kTraditionalVariant
U+8CAF	貯	33628	U+8D2E	贮	8	4203.500	kSimplifiedVariant,kTraditionalVariant
U+95A5	閥	4140	U+9600	阀	1	4140.000	kSimplifiedVariant,kTraditionalVariant
U+7E1F	縟	4047	U+7F1B	缛	1	4047.000	kSimplifiedVariant,kTraditionalVariant
U+8A1D	訝	12119	U+8BB6	讶	3	4039.667	kSimplifiedVariant,kTraditionalVariant
U+7D0B	紋	15940	U+7EB9	纹	4	3985.000	kSimplifiedVariant,kTraditionalVariant
U+907A	遺	307347	U+9057	遗	78	3940.346	kSimplifiedVariant,kTraditionalVariant
U+5AD7	嫗	7776	U+59AA	妪	2	3888.000	kSimplifiedVariant,kTraditionalVariant
U+973D	霽	27215	U+9701	霁	7	3887.857	kSimplifiedVariant,kTraditionalVariant
U+93D1	鏑	3826	U+955D	镝	1	3826.000	kSimplifiedVariant,kTraditionalVariant
U+8CD2	賒	3821	U+8D4A	赊	1	3821.000	kSimplifiedVariant,kTraditionalVariant
U+8F42	轂	19002	U+6BC2	毂	5	3800.400	kSimplifiedVariant,kTraditionalVariant
U+7C21	簡	231809	U+7B80	简	61	3800.148	kSimplifiedVariant,kTraditionalVariant
U+944A	鑊	7590	U+956C	镬	2	3795.000	kSimplifiedVariant,kTraditionalVariant
U+9347	鍇	7568	U+9534	锴	2	3784.000	kSimplifiedVariant,kTraditionalVariant
U+8846	衆	457382	U+4F17	众	121	3780.017	kSimplifiedVariant,kTraditionalVariant
U+95A3	閣	207790	U+9601	阁	55	3778.000	kSimplifiedVariant,kTraditionalVariant
U+61F7	懷	150438	U+6000	怀	40	3760.950	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9D28	鴨	14924	U+9E2D	鸭	4	3731.000	kSimplifiedVariant,kTraditionalVariant
U+5805	堅	178006	U+575A	坚	48	3708.458	kSimplifiedVariant,kTraditionalVariant
U+8073	聳	22111	U+8038	耸	6	3685.167	kSimplifiedVariant,kTraditionalVariant
U+522B	别	379099	U+5F46	彆	103	3680.573	kSimplifiedVariant,kTraditionalVariant
U+76EA	盪	10963	U+8361	荡	3	3654.333	kSimplifiedVariant,kTraditionalVariant
U+6703	會	291527	U+4F1A	会	81	3599.099	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6AF3	櫳	3597	U+680A	栊	1	3597.000	kSimplifiedVariant,kTraditionalVariant
U+6FFE	濾	3583	U+6EE4	滤	1	3583.000	kSimplifiedVariant,kTraditionalVariant
U+9148	酈	10698	U+90E6	郦	3	3566.000	kSimplifiedVariant,kTraditionalVariant
U+8ADC	諜	6942	U+8C0D	谍	2	3471.000	kSimplifiedVariant,kTraditionalVariant
U+52DD	勝	538019	U+80DC	胜	157	3426.873	kSimplifiedVariant,kTraditionalVariant
U+60B6	悶	27143	U+95F7	闷	8	3392.875	kSimplifiedVariant,kTraditionalVariant
U+935B	鍛	3370	U+953B	锻	1	3370.000	kSimplifiedVariant,kTraditionalVariant
U+9364	鍤	3369	U+9538	锸	1	3369.000	kSimplifiedVariant,kTraditionalVariant
U+7669	癩	3368	U+765E	癞	1	3368.000	kSimplifiedVariant,kTraditionalVariant
U+6137	愷	13338	U+607A	恺	4	3334.500	kSimplifiedVariant,kTraditionalVariant
U+69F3	槳	3332	U+6868	桨	1	3332.000	kSimplifiedVariant,kTraditionalVariant
U+64C4	擄	3314	U+63B3	掳	1	3314.000	kSimplifiedVariant,kTraditionalVariant
U+69CD	槍	9883	U+67AA	枪	3	3294.333	kSimplifiedVariant,kTraditionalVariant
U+6975	極	477214	U+6781	极	145	3291.131	kSimplifiedVariant,kTraditionalVariant
U+6ECC	滌	22667	U+6DA4	涤	7	3238.143	kSimplifiedVariant,kTraditionalVariant
U+6586	斆	3201	U+6569	敩	1	3201.000	kSimplifiedVariant,kTraditionalVariant
U+568C	嚌	3164	U+54DC	哜	1	3164.000	kSimplifiedVariant,kTraditionalVariant
U+9B93	鮓	3161	U+9C8A	鲊	1	3161.000	kSimplifiedVariant,kTraditionalVariant
U+9DD9	鷙	6314	U+9E37	鸷	2	3157.000	kSimplifiedVariant,kTraditionalVariant
U+5EE1	廡	15643	U+5E91	庑	5	3128.600	kSimplifiedVariant,kTraditionalVariant
U+6F01	漁	65616	U+6E14	渔	21	3124.571	kSimplifiedVariant,kTraditionalVariant
U+9B74	魴	6216	U+9C82	鲂	2	3108.000	kSimplifiedVariant,kTraditionalVariant
U+72A7	犧	15372	U+727A	牺	5	3074.400	kSimplifiedVariant,kTraditionalVariant
U+9C32	鰲	6097	U+9CCC	鳌	2	3048.500	kSimplifiedVariant,kTraditionalVariant
U+677F	板	48043	U+95C6	闆	16	3002.688	kSimplifiedVariant,kTraditionalVariant
U+58BE	墾	14879	U+57A6	垦	5	2975.800	kSimplifiedVariant,kTraditionalVariant
U+8B7D	譽	56258	U+8A89	誉	19	2960.947	kSimplifiedVariant,kTraditionalVariant
U+4E9E	亞	32546	U+4E9A	亚	11	2958.727	kSimplifiedVariant,kTraditionalVariant
U+8CFE	賾	5913	U+8D5C	赜	2	2956.500	kSimplifiedVariant,kTraditionalVariant
U+98C4	飄	58817	U+98D8	飘	20	2940.850	kSimplifiedVariant,kTraditionalVariant
U+562F	嘯	29388	U+5578	啸	10	2938.800	kSimplifiedVariant,kTraditionalVariant
U+91AC	醬	8790	U+9171	酱	3	2930.000	kSimplifiedVariant,kTraditionalVariant
U+87FB	蟻	20249	U+8681	蚁	7	2892.714	kSimplifiedVariant,kTraditionalVariant
U+9589	閉	86269	U+95ED	闭	30	2875.633	kSimplifiedVariant,kTraditionalVariant
U+95CA	闊	28542	U+9614	阔	10	2854.200	kSimplifiedVariant,kTraditionalVariant
U+6EEF	滯	62499	U+6EDE	滞	22	2840.864	kSimplifiedVariant,kTraditionalVariant
U+8B04	謄	2815	U+8A8A	誊	1	2815.000	kSimplifiedVariant,kTraditionalVariant
U+64FA	擺	5492	U+6446	摆	2	2746.000	kSimplifiedVariant,kTraditionalVariant
U+9E07	鸇	2740	U+9E6F	鹯	1	2740.000	kSimplifiedVariant,kTraditionalVariant
U+636B	捫	8200	U+626A	扪	3	2733.333	kSimplifiedVariant,kTraditionalVariant
U+9F4B	齋	182902	U+658B	斋	67	2729.881	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5114	儔	13464	U+4FE6	俦	5	2692.800	kSimplifiedVariant,kTraditionalVariant
U+8085	肅	139176	U+8083	肃	52	2676.462	kSimplifiedVariant,kTraditionalVariant
U+7336	猶	626085	U+72B9	犹	234	2675.577	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+57F7	執	435061	U+6267	执	163	2669.086	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6214	戔	2658	U+620B	戋	1	2658.000	kSimplifiedVariant,kTraditionalVariant
U+9081	邁	34047	U+8FC8	迈	13	2619.000	kSimplifiedVariant,kTraditionalVariant
U+9D51	鵑	5190	U+9E43	鹃	2	2595.000	kSimplifiedVariant,kTraditionalVariant
U+95A9	閩	47982	U+95FD	闽	19	2525.368	kSimplifiedVariant,kTraditionalVariant
U+5E2B	師	1578899	U+5E08	师	629	2510.173	kSimplifiedVariant,kTraditionalVariant
U+9452	鑒	55134	U+9274	鉴	22	2506.091	kSimplifiedVariant,kTraditionalVariant
U+9870	顰	5008	U+98A6	颦	2	2504.000	kSimplifiedVariant,kTraditionalVariant
U+9583	閃	7511	U+95EA	闪	3	2503.667	kSimplifiedVariant,kTraditionalVariant
U+9B1A	鬚	27406	U+987B	须	11	2491.455	kSimplifiedVariant,kTraditionalVariant
U+5FA9	復	1338222	U+590D	复	546	2450.956	kSimplifiedVariant,kTraditionalVariant
U+89A6	覦	2440	U+89CE	觎	1	2440.000	kSimplifiedVariant,kTraditionalVariant
U+5000	倀	2403	U+4F25	伥	1	2403.000	kSimplifiedVariant,kTraditionalVariant
U+5257	剗	4785	U+522C	刬	2	2392.500	kSimplifiedVariant,kTraditionalVariant
U+76DE	盞	37759	U+76CF	盏	16	2359.938	kSimplifiedVariant,kTraditionalVariant
U+7D02	紂	32934	U+7EA3	纣	14	2352.429	kSimplifiedVariant,kTraditionalVariant
U+8562	蕢	2333	U+8489	蒉	1	2333.000	kSimplifiedVariant,kTraditionalVariant
U+512A	優	115009	U+4F18	优	50	2300.180	kSimplifiedVariant,kTraditionalVariant
U+81CF	臏	2300	U+8191	膑	1	2300.000	kSimplifiedVariant,kTraditionalVariant
U+74B0	環	96595	U+73AF	环	42	2299.881	kSimplifiedVariant,kTraditionalVariant
U+7E52	繒	16078	U+7F2F	缯	7	2296.857	kSimplifiedVariant,kTraditionalVariant
U+71B1	熱	235342	U+70ED	热	103	2284.874	kSimplifiedVariant,kTraditionalVariant
U+58FA	壺	52286	U+58F6	壶	23	2273.304	kSimplifiedVariant,kTraditionalVariant
U+6FEB	濫	40806	U+6EE5	滥	18	2267.000	kSimplifiedVariant,kTraditionalVariant
U+9766	靦	2259	U+4A44	䩄	1	2259.000	kSimplifiedVariant,kTraditionalVariant
U+8C99	貙	2241	U+4759	䝙	1	2241.000	kSimplifiedVariant,kTraditionalVariant
U+7DBB	綻	4474	U+7EFD	绽	2	2237.000	kSimplifiedVariant,kTraditionalVariant
U+513B	儻	22286	U+50A5	傥	10	2228.600	kSimplifiedVariant,kTraditionalVariant
U+7DA3	綣	2224	U+7EFB	绻	1	2224.000	kSimplifiedVariant,kTraditionalVariant
U+7602	瘂	2220	U+75D6	痖	1	2220.000	kSimplifiedVariant,kTraditionalVariant
U+7E1B	縛	58697	U+7F1A	缚	27	2173.963	kSimplifiedVariant,kTraditionalVariant
U+9DEF	鷯	2169	U+9E69	鹩	1	2169.000	kSimplifiedVariant,kTraditionalVariant
U+50C5	僅	58453	U+4EC5	仅	27	2164.926	kSimplifiedVariant,kTraditionalVariant
U+522E	刮	8573	U+98B3	颳	4	2143.250	kSimplifiedVariant,kTraditionalVariant
U+9481	钁	2132	U+4986	䦆	1	2132.000	kSimplifiedVariant,kTraditionalVariant
U+9BC0	鯀	6309	U+9CA7	鲧	3	2103.000	kSimplifiedVariant,kTraditionalVariant
U+7C69	籩	18896	U+7B3E	笾	9	2099.556	kSimplifiedVariant,kTraditionalVariant
U+5606	嘆	52164	U+53F9	叹	25	2086.560	kSimplifiedVariant,kTraditionalVariant
U+74A3	璣	16513	U+7391	玑	8	2064.125	kSimplifiedVariant,kTraditionalVariant
U+8B6B	譫	2063	U+8C35	谵	1	2063.000	kSimplifiedVariant,kTraditionalVariant
U+8271	艱	59720	U+8270	艰	29	2059.310	kSimplifiedVariant,kTraditionalVariant
U+8823	蠣	4109	U+86CE	蛎	2	2054.500	kSimplifiedVariant,kTraditionalVariant
U+6FE4	濤	41009	U+6D9B	涛	20	2050.450	kSimplifiedVariant,kTraditionalVariant
U+91C0	釀	14185	U+917F	酿	7	2026.429	kSimplifiedVariant,kTraditionalVariant
U+856D	蕭	166079	U+8427	萧	82	2025.354	kSimplifiedVariant,kTraditionalVariant
U+9F55	齕	2003	U+9F81	龁	1	2003.000	kSimplifiedVariant,kTraditionalVariant
U+9C49	鱉	5994	U+9CD6	鳖	3	1998.000	kSimplifiedVariant,kTraditionalVariant
U+96E3	難	724295	U+96BE	难	363	1995.303	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+6B50	歐	61344	U+6B27	欧	31	1978.839	kSimplifiedVariant,kTraditionalVariant
U+8E10	踐	51353	U+8DF5	践	26	1975.115	kSimplifiedVariant,kTraditionalVariant
U+58DA	壚	3944	U+5786	垆	2	1972.000	kSimplifiedVariant,kTraditionalVariant
U+5D87	嶇	5879	U+5C96	岖	3	1959.667	kSimplifiedVariant,kTraditionalVariant
U+7AAE	窮	271706	U+7A77	穷	139	1954.719	kSimplifiedVariant,kTraditionalVariant
U+5831	報	369385	U+62A5	报	189	1954.418	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+854E	蕎	1931	U+835E	荞	1	1931.000	kSimplifiedVariant,kTraditionalVariant
U+9BE2	鯢	3849	U+9CB5	鲵	2	1924.500	kSimplifiedVariant,kTraditionalVariant
U+6384	掄	3847	U+62A1	抡	2	1923.500	kSimplifiedVariant,kTraditionalVariant
U+9C25	鰥	7672	U+9CCF	鳏	4	1918.000	kSimplifiedVariant,kTraditionalVariant
U+8E93	躓	3816	U+8E2C	踬	2	1908.000	kSimplifiedVariant,kTraditionalVariant
U+5D17	崗	3810	U+5C97	岗	2	1905.000	kSimplifiedVariant,kTraditionalVariant
U+9B22	鬢	26663	U+9B13	鬓	14	1904.500	kSimplifiedVariant,kTraditionalVariant
U+60F1	惱	141553	U+607C	恼	75	1887.373	kSimplifiedVariant,kTraditionalVariant
U+7D55	絕	67575	U+7EDD	绝	36	1877.083	kSimplifiedVariant,kTraditionalVariant
U+9B91	鮑	31848	U+9C8D	鲍	17	1873.412	kSimplifiedVariant,kTraditionalVariant
U+6A05	樅	1848	U+679E	枞	1	1848.000	kSimplifiedVariant,kTraditionalVariant
U+6B0A	權	241922	U+6743	权	132	1832.742	kSimplifiedVariant,kTraditionalVariant
U+958F	閏	45722	U+95F0	闰	25	1828.880	kSimplifiedVariant,kTraditionalVariant
U+6FF1	濱	14483	U+6EE8	滨	8	1810.375	kSimplifiedVariant,kTraditionalVariant
U+7E09	縉	16224	U+7F19	缙	9	1802.667	kSimplifiedVariant,kTraditionalVariant
U+64AB	撫	231846	U+629A	抚	129	1797.256	kSimplifiedVariant,kTraditionalVariant
U+95A8	閨	19632	U+95FA	闺	11	1784.727	kSimplifiedVariant,kTraditionalVariant
U+52F5	勵	35489	U+52B1	励	20	1774.450	kSimplifiedVariant,kTraditionalVariant
U+7D68	絨	1769	U+7ED2	绒	1	1769.000	kSimplifiedVariant,kTraditionalVariant
U+818B	膋	1756	U+44BF	䒿	1	1756.000	kSimplifiedVariant,kTraditionalVariant
U+947C	鑼	1749	U+9523	锣	1	1749.000	kSimplifiedVariant,kTraditionalVariant
U+8494	蒔	3487	U+83B3	莳	2	1743.500	kSimplifiedVariant,kTraditionalVariant
U+9594	閔	33101	U+95F5	闵	19	1742.158	kSimplifiedVariant,kTraditionalVariant
U+9015	逕	48772	U+8FF3	迳	28	1741.857	kSimplifiedVariant,kTraditionalVariant
U+97C1	韁	1725	U+7F30	缰	1	1725.000	kSimplifiedVariant,kTraditionalVariant
U+68E7	棧	8584	U+6808	栈	5	1716.800	kSimplifiedVariant,kTraditionalVariant
U+81A0	膠	35939	U+80F6	胶	21	1711.381	kSimplifiedVariant,kTraditionalVariant
U+64FE	擾	63007	U+6270	扰	37	1702.892	kSimplifiedVariant,kTraditionalVariant
U+8CF5	賵	5096	U+8D57	赗	3	1698.667	kSimplifiedVariant,kTraditionalVariant
U+986F	顯	340987	U+663E	显	201	1696.453	kSimplifiedVariant,kTraditionalVariant
U+6595	斕	1692	U+6593	斓	1	1692.000	kSimplifiedVariant,kTraditionalVariant
U+6B16	欖	1685	U+6984	榄	1	1685.000	kSimplifiedVariant,kTraditionalVariant
U+6ABB	檻	20100	U+69DB	槛	12	1675.000	kSimplifiedVariant,kTraditionalVariant
U+7C2B	簫	28137	U+7BAB	箫	17	1655.118	kSimplifiedVariant,kTraditionalVariant
U+9B27	鬧	3306	U+95F9	闹	2	1653.000	kSimplifiedVariant,kTraditionalVariant
U+70BA	為	7094922	U+4E3A	为	4318	1643.104	kSimplifiedVariant,kTraditionalVariant
U+98AD	颭	1592	U+98D0	飐	1	1592.000	kSimplifiedVariant,kTraditionalVariant
U+9D07	鴇	1589	U+9E28	鸨	1	1589.000	kSimplifiedVariant,kTraditionalVariant
U+8209	舉	678039	U+4E3E	举	431	1573.176	kSimplifiedVariant,kTraditionalVariant
U+5E36	帶	187056	U+5E26	带	119	1571.899	kSimplifiedVariant,kTraditionalVariant
U+9F90	龐	6143	U+5E9E	庞	4	1535.750	kSimplifiedVariant,kTraditionalVariant
U+7D72	絲	128746	U+4E1D	丝	84	1532.690	kSimplifiedVariant,kTraditionalVariant
U+95DC	關	186721	U+5173	关	122	1530.500	kSimplifiedVariant,kTraditionalVariant
U+5F59	彙	4584	U+6C47	汇	3	1528.000	kSimplifiedVariant,kTraditionalVariant
U+7D15	紕	3041	U+7EB0	纰	2	1520.500	kSimplifiedVariant,kTraditionalVariant
U+532F	匯	4512	U+6C47	汇	3	1504.000	kSimplifiedVariant,kTraditionalVariant
U+9DB4	鶴	121080	U+9E64	鹤	81	1494.815	kSimplifiedVariant,kTraditionalVariant
U+6AB3	檳	2983	U+69DF	槟	2	1491.500	kSimplifiedVariant,kTraditionalVariant
U+58FD	壽	172994	U+5BFF	寿	116	1491.328	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8E8D	躍	44657	U+8DC3	跃	30	1488.567	kSimplifiedVariant,kTraditionalVariant
U+9658	陘	7423	U+9649	陉	5	1484.600	kSimplifiedVariant,kTraditionalVariant
U+8A7C	詼	1483	U+8BD9	诙	1	1483.000	kSimplifiedVariant,kTraditionalVariant
U+95B9	閹	5913	U+9609	阉	4	1478.250	kSimplifiedVariant,kTraditionalVariant
U+9592	閒	155870	U+95F2	闲	107	1456.729	kSimplifiedVariant,kTraditionalVariant
U+7C4C	籌	33275	U+7B79	筹	23	1446.739	kSimplifiedVariant,kTraditionalVariant
U+689D	條	166292	U+6761	条	115	1446.017	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+97C9	韉	1438	U+97AF	鞯	1	1438.000	kSimplifiedVariant,kTraditionalVariant
U+95E1	闡	27298	U+9610	阐	19	1436.737	kSimplifiedVariant,kTraditionalVariant
U+9C77	鱷	1426	U+9CC4	鳄	1	1426.000	kSimplifiedVariant,kTraditionalVariant
U+863A	蘺	1418	U+84E0	蓠	1	1418.000	kSimplifiedVariant,kTraditionalVariant
U+6AD3	櫓	7080	U+6A79	橹	5	1416.000	kSimplifiedVariant,kTraditionalVariant
U+7DB5	綵	28208	U+433D	䌽	20	1410.400	kSimplifiedVariant,kTraditionalVariant
U+61FA	懺	34025	U+5FCF	忏	25	1361.000	kSimplifiedVariant,kTraditionalVariant
U+7F43	罃	2698	U+44E8	䓨	2	1349.000	kSimplifiedVariant,kTraditionalVariant
U+9598	閘	24165	U+95F8	闸	18	1342.500	kSimplifiedVariant,kTraditionalVariant
U+7E37	縷	28182	U+7F15	缕	21	1342.000	kSimplifiedVariant,kTraditionalVariant
U+6F54	潔	60265	U+6D01	洁	45	1339.222	kSimplifiedVariant,kTraditionalVariant
U+727D	牽	68087	U+7275	牵	51	1335.039	kSimplifiedVariant,kTraditionalVariant
U+734E	獎	2661	U+5956	奖	2	1330.500	kSimplifiedVariant,kTraditionalVariant
U+9DE6	鷦	2659	U+9E6A	鹪	2	1329.500	kSimplifiedVariant,kTraditionalVariant
U+8E8A	躊	3977	U+8E0C	踌	3	1325.667	kSimplifiedVariant,kTraditionalVariant
U+5BE6	實	941471	U+5B9E	实	726	1296.792	kSimplifiedVariant,kTraditionalVariant
U+85CD	藍	56701	U+84DD	蓝	44	1288.659	kSimplifiedVariant,kTraditionalVariant
U+6A89	檉	2538	U+67FD	柽	2	1269.000	kSimplifiedVariant,kTraditionalVariant
U+8604	蘄	14737	U+8572	蕲	12	1228.083	kSimplifiedVariant,kTraditionalVariant
U+7587	疇	37872	U+7574	畴	31	1221.677	kSimplifiedVariant,kTraditionalVariant
U+7C43	籃	4733	U+7BEE	篮	4	1183.250	kSimplifiedVariant,kTraditionalVariant
U+92ED	鋭	22386	U+9510	锐	19	1178.211	kSimplifiedVariant,kTraditionalVariant
U+6451	摑	1177	U+63B4	掴	1	1177.000	kSimplifiedVariant,kTraditionalVariant
U+588A	墊	6980	U+57AB	垫	6	1163.333	kSimplifiedVariant,kTraditionalVariant
U+5617	嘗	418061	U+5C1D	尝	360	1161.281	kSimplifiedVariant,kTraditionalVariant
U+9DB9	鶹	1155	U+9E60	鹠	1	1155.000	kSimplifiedVariant,kTraditionalVariant
U+819A	膚	38959	U+80A4	肤	34	1145.853	kSimplifiedVariant,kTraditionalVariant
U+89F8	觸	126565	U+89E6	触	111	1140.225	kSimplifiedVariant,kTraditionalVariant
U+861A	蘚	7964	U+85D3	藓	7	1137.714	kSimplifiedVariant,kTraditionalVariant
U+7E15	縕	1111	U+7F0A	缊	1	1111.000	kSimplifiedVariant,kTraditionalVariant
U+908A	邊	318590	U+8FB9	边	290	1098.586	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+934B	鍋	5365	U+9505	锅	5	1073.000	kSimplifiedVariant,kTraditionalVariant
U+9084	還	559408	U+8FD8	还	526	1063.513	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+50DE	僞	12662	U+4F2A	伪	12	1055.167	kSimplifiedVariant,kTraditionalVariant
U+5F91	徑	125142	U+5F84	径	119	1051.613	kSimplifiedVariant,kTraditionalVariant
U+6ECE	滎	15771	U+8365	荥	15	1051.400	kSimplifiedVariant,kTraditionalVariant
U+6F80	澀	8354	U+6DA9	涩	8	1044.250	kSimplifiedVariant,kTraditionalVariant
U+87AE	螮	1035	U+45D6	䗖	1	1035.000	kSimplifiedVariant,kTraditionalVariant
U+7B46	筆	200546	U+7B14	笔	194	1033.742	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+53EA	只	239618	U+6220	戠	232	1032.836	kSimplifiedVariant,kTraditionalVariant
U+9C3B	鰻	1012	U+9CD7	鳗	1	1012.000	kSimplifiedVariant,kTraditionalVariant
U+8806	蠆	4021	U+867F	虿	4	1005.250	kSimplifiedVariant,kTraditionalVariant
U+7C5C	籜	4007	U+7BA8	箨	4	1001.750	kSimplifiedVariant,kTraditionalVariant
U+5E63	幣	57064	U+5E01	币	58	983.862	kSimplifiedVariant,kTraditionalVariant
U+9DEB	鷫	983	U+9E54	鹔	1	983.000	kSimplifiedVariant,kTraditionalVariant
U+7BD4	篔	1961	U+7B7C	筼	2	980.500	kSimplifiedVariant,kTraditionalVariant
U+9862	顢	980	U+989F	颟	1	980.000	kSimplifiedVariant,kTraditionalVariant
U+8B8A	變	492990	U+53D8	变	504	978.155	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7658	癘	8778	U+75A0	疠	9	975.333	kSimplifiedVariant,kTraditionalVariant
U+92B3	銳	18451	U+9510	锐	19	971.105	kSimplifiedVariant,kTraditionalVariant
U+95CC	闌	20291	U+9611	阑	21	966.238	kSimplifiedVariant,kTraditionalVariant
U+96D6	雖	848595	U+867D	虽	883	961.036	kSimplifiedVariant,kTraditionalVariant
U+9215	鈕	5681	U+94AE	钮	6	946.833	kSimplifiedVariant,kTraditionalVariant
U+9C10	鰐	936	U+9CC4	鳄	1	936.000	kSimplifiedVariant,kTraditionalVariant
U+5AAF	媯	4584	U+59AB	妫	5	916.800	kSimplifiedVariant,kTraditionalVariant
U+58FC	壼	3662	U+58F8	壸	4	915.500	kSimplifiedVariant,kTraditionalVariant
U+9748	靈	427631	U+7075	灵	469	911.793	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+540C	同	1573689	U+8855	衕	1732	908.596	kSimplifiedVariant,kTraditionalVariant
U+5687	嚇	2654	U+5413	吓	3	884.667	kSimplifiedVariant,kTraditionalVariant
U+9E97	麗	106637	U+4E3D	丽	121	881.298	kSimplifiedVariant,kTraditionalVariant
U+7E6D	繭	12134	U+8327	茧	14	866.714	kSimplifiedVariant,kTraditionalVariant
U+8CB3	貳	58609	U+8D30	贰	68	861.897	kSimplifiedVariant,kTraditionalVariant
U+9C63	鱣	3421	U+9CE3	鳣	4	855.250	kSimplifiedVariant,kTraditionalVariant
U+8166	腦	26462	U+8111	脑	31	853.613	kSimplifiedVariant,kTraditionalVariant
U+7E69	繩	55287	U+7EF3	绳	65	850.569	kSimplifiedVariant,kTraditionalVariant
U+5AF5	嫵	1690	U+59A9	妩	2	845.000	kSimplifiedVariant,kTraditionalVariant
U+8396	莖	38734	U+830E	茎	46	842.043	kSimplifiedVariant,kTraditionalVariant
U+646F	摯	13412	U+631A	挚	16	838.250	kSimplifiedVariant,kTraditionalVariant
U+5712	園	168382	U+56ED	园	204	825.402	kSimplifiedVariant,kTraditionalVariant
U+7D3A	紺	10684	U+7EC0	绀	13	821.846	kSimplifiedVariant,kTraditionalVariant
U+5104	億	78788	U+4EBF	亿	96	820.708	kSimplifiedVariant,kTraditionalVariant
U+7368	獨	491402	U+72EC	独	600	819.003	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9749	靉	1637	U+53C6	叆	2	818.500	kSimplifiedVariant,kTraditionalVariant
U+7DB3	綳	816	U+7EF7	绷	1	816.000	kSimplifiedVariant,kTraditionalVariant
U+5DBA	嶺	124397	U+5CAD	岭	153	813.052	kSimplifiedVariant,kTraditionalVariant
U+650F	攏	813	U+62E2	拢	1	813.000	kSimplifiedVariant,kTraditionalVariant
U+8EAA	躪	1619	U+8E8F	躏	2	809.500	kSimplifiedVariant,kTraditionalVariant
U+4F96	侖	1608	U+4ED1	仑	2	804.000	kSimplifiedVariant,kTraditionalVariant
U+8F1B	輛	1587	U+8F86	辆	2	793.500	kSimplifiedVariant,kTraditionalVariant
U+9F02	鼂	4703	U+9F0C	鼌	6	783.833	kSimplifiedVariant,kTraditionalVariant
U+6436	搶	8603	U+62A2	抢	11	782.091	kSimplifiedVariant,kTraditionalVariant
U+939B	鎛	4688	U+9548	镈	6	781.333	kSimplifiedVariant,kTraditionalVariant
U+856A	蕪	30408	U+829C	芜	39	779.692	kSimplifiedVariant,kTraditionalVariant
U+9365	鍥	773	U+9532	锲	1	773.000	kSimplifiedVariant,kTraditionalVariant
U+7E0B	縋	2297	U+7F12	缒	3	765.667	kSimplifiedVariant,kTraditionalVariant
U+7D42	終	564987	U+7EC8	终	739	764.529	kSimplifiedVariant,kTraditionalVariant
U+71ED	燭	64434	U+70DB	烛	85	758.047	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6A01	樁	8297	U+6869	桩	11	754.273	kSimplifiedVariant,kTraditionalVariant
U+85CE	藎	3012	U+8369	荩	4	753.000	kSimplifiedVariant,kTraditionalVariant
U+792A	礪	14970	U+783A	砺	20	748.500	kSimplifiedVariant,kTraditionalVariant
U+7E7E	繾	2202	U+7F31	缱	3	734.000	kSimplifiedVariant,kTraditionalVariant
U+9E02	鸂	2195	U+3D89	㶉	3	731.667	kSimplifiedVariant,kTraditionalVariant
U+9E18	鸘	728	U+9E74	鹴	1	728.000	kSimplifiedVariant,kTraditionalVariant
U+958B	開	704713	U+5F00	开	976	722.042	kSimplifiedVariant,kTraditionalVariant
U+53B2	厲	83824	U+5389	厉	118	710.373	kSimplifiedVariant,kTraditionalVariant
