cp_hex	char	count
U+72BC	犼	9
U+7374	獴	9
U+73F3	珳	9
U+748C	璌	9
U+7495	璕	9
U+7573	畳	9
U+7606	瘆	9
U+7637	瘷	9
U+7641	癁	9
U+766B	癫	9
U+76C1	盁	9
U+772B	眫	9
U+7748	睈	9
U+78D9	磙	9
U+7938	礸	9
U+798C	禌	9
U+79B6	禶	9
U+79EE	秮	9
U+7B36	笶	9
U+7B3E	笾	9
U+7B9E	箞	9
U+7C46	籆	9
U+7D90	綐	9
U+8057	聗	9
U+8128	脨	9
U+813B	脻	9
U+81A3	膣	9
U+8223	舣	9
U+8240	艀	9
U+82C2	苂	9
U+8323	茣	9
U+8380	莀	9
U+83AE	莮	9
U+83CD	菍	9
U+847E	葾	9
U+8690	蚐	9
U+86B2	蚲	9
U+883F	蠿	9
U+88AD	袭	9
U+8933	褳	9
U+8A04	訄	9
U+8A5C	詜	9
U+8A64	詤	9
U+8AE3	諣	9
U+8AE5	諥	9
U+8B51	譑	9
U+8BFB	读	9
U+8CDF	賟	9
U+8CF1	賱	9
U+8D2E	贮	9
U+8D88	趈	9
U+8D8F	趏	9
U+8DA5	趥	9
U+8DB0	趰	9
U+8E32	踲	9
U+8ED9	軙	9
U+9040	遀	9
U+918F	醏	9
U+923E	鈾	9
U+9261	鉡	9
U+92AC	銬	9
U+92C7	鋇	9
U+9331	錱	9
U+9362	鍢	9
U+93DB	鏛	9
U+9443	鑃	9
U+944E	鑎	9
U+95E3	闣	9
U+966F	陯	9
U+96A1	隡	9
U+973B	霻	9
U+974D	靍	9
U+98B4	颴	9
U+990E	餎	9
U+99C0	駀	9
U+99F6	駶	9
U+9B26	鬦	9
U+9B59	魙	9
U+9B62	魢	9
U+9B69	魩	9
U+9BA2	鮢	9
U+9BBD	鮽	9
U+9BDF	鯟	9
U+9C3A	鰺	9
U+9C79	鱹	9
U+9CE8	鳨	9
U+9D90	鶐	9
U+9DA5	鶥	9
U+9FA9	龩	9
U+9FB1	龱	9
U+9FB7	龷	9
U+20178	𠅸	9
U+206EC	𠛬	9
U+20983	𠦃	9
U+20B89	𠮉	9
U+20BC8	𠯈	9
U+20C33	𠰳	9
U+20D9C	𠶜	9
U+20DC9	𠷉	9
U+20E4B	𠹋	9
U+20E57	𠹗	9
U+210C7	𡃇	9
U+21158	𡅘	9
U+212C9	𡋉	9
U+2136B	𡍫	9
U+2136D	𡍭	9
U+213B0	𡎰	9
U+21462	𡑢	9
U+2164E	𡙎	9
U+2172F	𡜯	9
U+21949	𡥉	9
U+21AAF	𡪯	9
U+21B25	𡬥	9
U+21FB2	𡾲	9
U+22080	𢂀	9
U+221EE	𢇮	9
U+222C0	𢋀	9
U+2231C	𢌜	9
U+22341	𢍁	9
U+22474	𢑴	9
U+2251C	𢔜	9
U+225CC	𢗌	9
U+226D3	𢛓	9
U+228A7	𢢧	9
U+2299F	𢦟	9
U+22AC8	𢫈	9
U+22C89	𢲉	9
U+22E4D	𢹍	9
U+22F1C	𢼜	9
U+2302E	𣀮	9
U+23142	𣅂	9
U+232AC	𣊬	9
U+23300	𣌀	9
U+233B3	𣎳	9
U+233D0	𣏐	9
U+233DA	𣏚	9
U+2343D	𣐽	9
U+235BE	𣖾	9
U+23695	𣚕	9
U+23891	𣢑	9
U+238F9	𣣹	9
U+23AAC	𣪬	9
U+23B5E	𣭞	9
U+23D0A	𣴊	9
U+23DDA	𣷚	9
U+23E09	𣸉	9
U+23ECC	𣻌	9
U+241CD	𤇍	9
U+24294	𤊔	9
U+242BD	𤊽	9
U+24679	𤙹	9
U+24690	𤚐	9
U+24754	𤝔	9
U+247D1	𤟑	9
U+24C07	𤰇	9
U+24E8D	𤺍	9
U+24FEB	𤿫	9
U+250B8	𥂸	9
U+25211	𥈑	9
U+2522D	𥈭	9
U+25291	𥊑	9
U+252D9	𥋙	9
U+2530A	𥌊	9
U+2537F	𥍿	9
U+258EF	𥣯	9
U+25B2D	𥬭	9
U+25B32	𥬲	9
U+25C85	𥲅	9
U+25D27	𥴧	9
U+26177	𦅷	9
U+2627E	𦉾	9
U+263AA	𦎪	9
U+26612	𦘒	9
U+2666D	𦙭	9
U+266A3	𦚣	9
U+266C1	𦛁	9
U+26855	𦡕	9
U+2688C	𦢌	9
U+2690E	𦤎	9
U+269D4	𦧔	9
U+26BA0	𦮠	9
U+26BD5	𦯕	9
U+26BDA	𦯚	9
U+26CDA	𦳚	9
U+26E6B	𦹫	9
U+2718C	𧆌	9
U+27229	𧈩	9
U+272CA	𧋊	9
U+274C4	𧓄	9
U+274CE	𧓎	9
U+27585	𧖅	9
U+275CA	𧗊	9
U+275D0	𧗐	9
U+277F1	𧟱	9
U+27917	𧤗	9
U+27A93	𧪓	9
U+27C37	𧰷	9
U+27C82	𧲂	9
U+27CD3	𧳓	9
U+27D85	𧶅	9
U+280D3	𨃓	9
U+283AA	𨎪	9
U+2848C	𨒌	9
U+2849B	𨒛	9
U+2868D	𨚍	9
U+28831	𨠱	9
U+2886D	𨡭	9
U+28CD6	𨳖	9
U+28D7D	𨵽	9
U+28EFC	𨻼	9
U+29106	𩄆	9
U+29140	𩅀	9
U+2929A	𩊚	9
U+292F8	𩋸	9
U+29327	𩌧	9
U+29389	𩎉	9
U+293F6	𩏶	9
U+294B0	𩒰	9
U+2950A	𩔊	9
U+295CB	𩗋	9
U+296D3	𩛓	9
U+29708	𩜈	9
U+297D8	𩟘	9
U+29886	𩢆	9
U+298B5	𩢵	9
U+29D39	𩴹	9
U+29FE7	𩿧	9
U+2A06A	𪁪	9
U+2A07A	𪁺	9
U+2A143	𪅃	9
U+2A197	𪆗	9
U+2A3F0	𪏰	9
U+2A42D	𪐭	9
U+2A62C	𪘬	9
U+2ADC6	𪷆	9
U+2B606	𫘆	9
U+2B764	𫝤	9
U+2C3A9	𬎩	9
U+2CF1C	𬼜	9
U+2CF50	𬽐	9
U+2D002	𭀂	9
U+2D1C7	𭇇	9
U+2D202	𭈂	9
U+2D235	𭈵	9
U+2D282	𭊂	9
U+2D332	𭌲	9
U+2D352	𭍒	9
U+2D390	𭎐	9
U+2D3DA	𭏚	9
U+2D418	𭐘	9
U+2D43D	𭐽	9
U+2D510	𭔐	9
U+2D56B	𭕫	9
U+2D75F	𭝟	9
U+2D7AC	𭞬	9
U+2D8CE	𭣎	9
U+2DB3D	𭬽	9
U+2DBEB	𭯫	9
U+2DD9F	𭶟	9
U+2DF0A	𭼊	9
U+2E07D	𮁽	9
U+2E698	𮚘	9
U+2E6BF	𮚿	9
U+2E7B8	𮞸	9
U+2EAAD	𮪭	9
U+2EB60	𮭠	9
U+105070		9
U+10508C		9
U+1051B3		9
U+105220		9
U+1052CE		9
U+10544A		9
U+1059B5		9
U+105A6C		9
U+105A7C		9
U+105A8A		9
U+105AA7		9
U+105AB4		9
U+105AB6		9
U+105AC4		9
U+105ACE		9
U+105AD0		9
U+105AEF		9
U+105B01		9
U+105B2B		9
U+105B42		9
U+105B62		9
U+105B63		9
U+105B6A		9
U+105B7B		9
U+105B9E		9
U+105BA3		9
U+105BC9		9
U+105BD1		9
U+105BE5		9
U+105BF7		9
U+105BFC		9
U+105BFE		9
U+105C12		9
U+105C1A		9
U+105C31		9
U+105C4A		9
U+105C4F		9
U+105C51		9
U+105C5C		9
U+105C61		9
U+105C68		9
U+105C69		9
U+105C82		9
U+105C83		9
U+105C87		9
U+105C88		9
U+105C89		9
U+105C8B		9
U+105C95		9
U+105C96		9
U+105C9A		9
U+105CA2		9
U+105CA4		9
U+105CA5		9
U+105CB2		9
U+105CB3		9
U+105CBE		9
U+105CC7		9
U+105CCC		9
U+105CCD		9
U+105CCF		9
U+105CD0		9
U+105CD2		9
U+105CE5		9
U+105CE7		9
U+105CEA		9
U+105CEC		9
U+105CFB		9
U+105CFE		9
U+105D01		9
U+105D08		9
U+105D0B		9
U+105D10		9
U+105D13		9
U+105D18		9
U+105D1B		9
U+105D1D		9
U+105D27		9
U+105D37		9
U+105D46		9
U+105D4E		9
U+105D62		9
U+105D65		9
U+105D66		9
U+105D70		9
U+105D7B		9
U+105D7E		9
U+105D81		9
U+105D83		9
U+105DA8		9
U+105DBD		9
U+342A	㐪	8
U+3436	㐶	8
U+3441	㑁	8
U+3480	㒀	8
U+34E9	㓩	8
U+34FA	㓺	8
U+3519	㔙	8
U+3520	㔠	8
U+3562	㕢	8
U+3571	㕱	8
U+3594	㖔	8
U+3635	㘵	8
U+364E	㙎	8
U+365A	㙚	8
U+36F6	㛶	8
U+375D	㝝	8
U+378D	㞍	8
U+379C	㞜	8
U+37A5	㞥	8
U+37E1	㟡	8
U+37E5	㟥	8
U+37E9	㟩	8
U+37F7	㟷	8
U+384F	㡏	8
U+389A	㢚	8
U+38D1	㣑	8
U+3903	㤃	8
U+3906	㤆	8
U+3921	㤡	8
U+3941	㥁	8
U+394A	㥊	8
U+395E	㥞	8
U+3962	㥢	8
U+3980	㦀	8
U+399F	㦟	8
U+39B0	㦰	8
U+3A2F	㨯	8
U+3A47	㩇	8
U+3A5D	㩝	8
U+3A7E	㩾	8
U+3AF9	㫹	8
U+3B27	㬧	8
U+3B36	㬶	8
U+3BC2	㯂	8
U+3BCA	㯊	8
U+3BEA	㯪	8
U+3C12	㰒	8
U+3C28	㰨	8
U+3C3B	㰻	8
U+3C92	㲒	8
U+3C99	㲙	8
U+3D00	㴀	8
U+3D1A	㴚	8
U+3D25	㴥	8
U+3D2B	㴫	8
U+3D51	㵑	8
U+3D58	㵘	8
U+3D66	㵦	8
U+3D98	㶘	8
U+3D9E	㶞	8
U+3DA2	㶢	8
U+3DBE	㶾	8
U+3DF0	㷰	8
U+3E42	㹂	8
U+3E43	㹃	8
U+3E6C	㹬	8
U+3E96	㺖	8
U+3EAD	㺭	8
U+3ECB	㻋	8
U+3ED5	㻕	8
U+3F33	㼳	8
U+3F5A	㽚	8
U+3FFA	㿺	8
U+4060	䁠	8
U+40A8	䂨	8
U+415C	䅜	8
U+4169	䅩	8
U+41CE	䇎	8
U+41CF	䇏	8
U+41EC	䇬	8
U+420B	䈋	8
U+4210	䈐	8
U+4221	䈡	8
U+4245	䉅	8
U+426E	䉮	8
U+430D	䌍	8
U+4320	䌠	8
U+432E	䌮	8
U+434B	䍋	8
U+43B7	䎷	8
U+43B8	䎸	8
U+43C3	䏃	8
U+440A	䐊	8
U+441F	䐟	8
U+443A	䐺	8
U+4441	䑁	8
U+4452	䑒	8
U+446F	䑯	8
U+4483	䒃	8
U+448D	䒍	8
U+44A6	䒦	8
U+44A8	䒨	8
U+44B2	䒲	8
U+44F3	䓳	8
U+44FC	䓼	8
U+4511	䔑	8
U+4579	䕹	8
U+459A	䖚	8
U+45CF	䗏	8
U+45F8	䗸	8
U+460A	䘊	8
U+4615	䘕	8
U+4658	䙘	8
U+4662	䙢	8
U+4684	䚄	8
U+46A8	䚨	8
U+46C5	䛅	8
U+46D0	䛐	8
U+4709	䜉	8
U+4737	䜷	8
U+4739	䜹	8
U+47AE	䞮	8
U+47C9	䟉	8
U+47FB	䟻	8
U+482A	䠪	8
U+4840	䡀	8
U+485F	䡟	8
U+4865	䡥	8
U+48BD	䢽	8
U+4901	䤁	8
U+491E	䤞	8
U+4954	䥔	8
U+49B5	䦵	8
U+49CA	䧊	8
U+49D3	䧓	8
U+49E1	䧡	8
U+4A29	䨩	8
U+4A4A	䩊	8
U+4A51	䩑	8
U+4A52	䩒	8
U+4A95	䪕	8
U+4A9B	䪛	8
U+4AC0	䫀	8
U+4AD6	䫖	8
U+4AE9	䫩	8
U+4AF0	䫰	8
U+4AFE	䫾	8
U+4B24	䬤	8
U+4B42	䭂	8
U+4B58	䭘	8
U+4B62	䭢	8
U+4B98	䮘	8
U+4BA1	䮡	8
U+4BEA	䯪	8
U+4BEF	䯯	8
U+4C90	䲐	8
U+4CA9	䲩	8
U+4CE6	䳦	8
U+4D0B	䴋	8
U+4D71	䵱	8
U+4DA8	䶨	8
U+4DAC	䶬	8
U+4DB1	䶱	8
U+5003	倃	8
U+505B	偛	8
U+5086	傆	8
U+50A0	傠	8
U+50CD	働	8
U+50FA	僺	8
U+511D	儝	8
U+51FB	击	8
U+521B	创	8
U+5246	剆	8
U+52BA	劺	8
U+52E8	勨	8
U+53FA	叺	8
U+53FC	叼	8
U+549F	咟	8
U+54CB	哋	8
U+5502	唂	8
U+5529	唩	8
U+55A0	喠	8
U+565B	噛	8
U+57AB	垫	8
U+5894	墔	8
U+58E2	壢	8
U+590E	夎	8
U+595B	奛	8
U+598B	妋	8
U+598C	妌	8
U+5A1A	娚	8
U+5A3A	娺	8
U+5A89	媉	8
U+5AAC	媬	8
U+5AD0	嫐	8
U+5B41	孁	8
U+5B77	孷	8
U+5B91	宑	8
U+5BBE	宾	8
U+5C21	尡	8
U+5C76	屶	8
U+5CCF	峏	8
U+5CF8	峸	8
U+5D01	崁	8
U+5D67	嵧	8
U+5D8E	嶎	8
U+5E35	帵	8
U+5E6F	幯	8
U+5E8D	庍	8
U+5FBF	徿	8
U+5FFE	忾	8
U+6359	捙	8
U+63BD	掽	8
U+63CB	揋	8
U+63E6	揦	8
U+641B	搛	8
U+64EE	擮	8
U+64F5	擵	8
U+6541	敁	8
U+660D	昍	8
U+669A	暚	8
U+66BA	暺	8
U+6823	栣	8
U+6858	桘	8
U+68E2	棢	8
U+68F4	棴	8
U+692B	椫	8
U+69DD	槝	8
U+6B68	歨	8
U+6B90	殐	8
U+6C77	汷	8
U+6D06	洆	8
U+6D2C	洬	8
U+6D4E	济	8
U+6D57	浗	8
U+6E2A	渪	8
U+6E97	溗	8
U+6E9A	溚	8
U+6EB8	溸	8
U+6F1E	漞	8
U+6F9B	澛	8
U+6FB8	澸	8
U+70F8	烸	8
U+7158	煘	8
U+7198	熘	8
U+71F7	燷	8
U+730F	猏	8
U+7338	猸	8
U+7346	獆	8
U+747C	瑼	8
U+748D	璍	8
U+74AD	璭	8
U+74D5	瓕	8
U+753C	甼	8
U+7541	畁	8
U+7585	疅	8
U+7694	皔	8
U+76A3	皣	8
U+7756	睖	8
U+782C	砬	8
U+7844	硄	8
U+78B4	碴	8
U+7975	祵	8
U+79DC	秜	8
U+7AE8	竨	8
U+7B09	笉	8
U+7BA4	箤	8
U+7C71	籱	8
U+7C76	籶	8
U+7D54	絔	8
U+7D9E	綞	8
U+7DA4	綤	8
U+7E4C	繌	8
U+7E7A	繺	8
U+7FA6	羦	8
U+7FAA	羪	8
U+7FC8	翈	8
U+8138	脸	8
U+8227	舧	8
U+82B6	芶	8
U+82E0	苠	8
U+82F8	苸	8
U+8417	萗	8
U+8491	蒑	8
U+8533	蔳	8
U+8623	蘣	8
U+862B	蘫	8
U+8643	虃	8
U+864A	虊	8
U+8692	蚒	8
U+86AE	蚮	8
U+87AA	螪	8
U+8802	蠂	8
U+897D	襽	8
U+8A0D	訍	8
U+8A74	詴	8
U+8A80	誀	8
U+8A88	誈	8
U+8A8F	誏	8
U+8B27	謧	8
U+8B8F	讏	8
U+8BAD	训	8
U+8BF5	诵	8
U+8C28	谨	8
U+8D7E	赾	8
U+8D7F	赿	8
U+8DF9	跹	8
U+8EE9	軩	8
U+8FDF	迟	8
U+91D2	釒	8
U+91F7	釷	8
U+9227	鈧	8
U+922E	鈮	8
U+9243	鉃	8
U+9286	銆	8
U+92CE	鋎	8
U+92DB	鋛	8
U+9307	錇	8
U+93EA	鏪	8
U+941E	鐞	8
U+9424	鐤	8
U+9456	鑖	8
U+9457	鑗	8
U+9578	镸	8
U+9590	閐	8
U+95C2	闂	8
U+95F7	闷	8
U+9626	阦	8
U+962D	阭	8
U+9779	靹	8
U+9898	题	8
U+98F7	飷	8
U+99B8	馸	8
U+9A1A	騚	8
U+9B7A	魺	8
U+9BB6	鮶	8
U+9BEF	鯯	8
U+9D32	鴲	8
U+9D5F	鵟	8
U+9D88	鶈	8
U+9F3F	鼿	8
U+9FAF	龯	8
U+200A0	𠂠	8
U+200BC	𠂼	8
U+201D7	𠇗	8
U+201EE	𠇮	8
U+20209	𠈉	8
U+20324	𠌤	8
U+20325	𠌥	8
U+203E1	𠏡	8
U+20666	𠙦	8
U+2090E	𠤎	8
U+20971	𠥱	8
U+20B1D	𠬝	8
U+20B22	𠬢	8
U+20BD6	𠯖	8
U+20DF3	𠷳	8
U+20E4D	𠹍	8
U+20E8C	𠺌	8
U+20EF2	𠻲	8
U+212AB	𡊫	8
U+2154F	𡕏	8
U+21585	𡖅	8
U+216C2	𡛂	8
U+2186E	𡡮	8
U+218F6	𡣶	8
U+219C3	𡧃	8
U+21A02	𡨂	8
U+21A60	𡩠	8
U+21AB2	𡪲	8
U+21B3A	𡬺	8
U+21D18	𡴘	8
U+21DEB	𡷫	8
U+21E37	𡸷	8
U+21EB2	𡺲	8
U+21F11	𡼑	8
U+21F2D	𡼭	8
U+21FB0	𡾰	8
U+22034	𢀴	8
U+223BF	𢎿	8
U+22400	𢐀	8
U+225E1	𢗡	8
U+22601	𢘁	8
U+226C5	𢛅	8
U+2273D	𢜽	8
U+22754	𢝔	8
U+2278E	𢞎	8
U+227CD	𢟍	8
U+227E8	𢟨	8
U+22947	𢥇	8
U+22B3F	𢬿	8
U+22BF2	𢯲	8
U+22C1F	𢰟	8
U+22EC3	𢻃	8
U+22F6C	𢽬	8
U+22FDB	𢿛	8
U+231AA	𣆪	8
U+232BB	𣊻	8
U+234C9	𣓉	8
U+235EC	𣗬	8
U+236DB	𣛛	8
U+23A1B	𣨛	8
U+23A44	𣩄	8
U+23A8B	𣪋	8
U+23A8C	𣪌	8
U+23D41	𣵁	8
U+23D88	𣶈	8
U+23DA2	𣶢	8
U+23DAE	𣶮	8
U+23E6C	𣹬	8
U+23EAF	𣺯	8
U+240EC	𤃬	8
U+24140	𤅀	8
U+241C5	𤇅	8
U+241F1	𤇱	8
U+2420D	𤈍	8
U+24309	𤌉	8
U+243CA	𤏊	8
U+2446B	𤑫	8
U+244FD	𤓽	8
U+24529	𤔩	8
U+246CE	𤛎	8
U+24702	𤜂	8
U+2477B	𤝻	8
U+247CD	𤟍	8
U+248CE	𤣎	8
U+249B9	𤦹	8
U+24D13	𤴓	8
U+24D3D	𤴽	8
U+24D59	𤵙	8
U+24E06	𤸆	8
U+252BC	𥊼	8
U+253F3	𥏳	8
U+255E4	𥗤	8
U+256C5	𥛅	8
U+2574C	𥝌	8
U+25806	𥠆	8
U+2583E	𥠾	8
U+25BB5	𥮵	8
U+25BC3	𥯃	8
U+25BD5	𥯕	8
U+25D26	𥴦	8
U+25E41	𥹁	8
U+25E61	𥹡	8
U+25E80	𥺀	8
U+25F8F	𥾏	8
U+26085	𦂅	8
U+2609B	𦂛	8
U+260D3	𦃓	8
U+26255	𦉕	8
U+2635D	𦍝	8
U+263A6	𦎦	8
U+26483	𦒃	8
U+2655F	𦕟	8
U+265F3	𦗳	8
U+26707	𦜇	8
U+267C0	𦟀	8
U+2685C	𦡜	8
U+2689A	𦢚	8
U+2691E	𦤞	8
U+26D9C	𦶜	8
U+26ECE	𦻎	8
U+26F13	𦼓	8
U+26F99	𦾙	8
U+27112	𧄒	8
U+271BA	𧆺	8
U+2722B	𧈫	8
U+27288	𧊈	8
U+27332	𧌲	8
U+27359	𧍙	8
U+27402	𧐂	8
U+2740E	𧐎	8
U+27459	𧑙	8
U+274A2	𧒢	8
U+274C9	𧓉	8
U+27525	𧔥	8
U+2774B	𧝋	8
U+2796E	𧥮	8
U+279A6	𧦦	8
U+279FC	𧧼	8
U+27AB5	𧪵	8
U+27BF1	𧯱	8
U+27CFD	𧳽	8
U+27DBB	𧶻	8
U+27E17	𧸗	8
U+27FC7	𧿇	8
U+27FD2	𧿒	8
U+28156	𨅖	8
U+281AA	𨆪	8
U+281E8	𨇨	8
U+2821B	𨈛	8
U+28311	𨌑	8
U+28534	𨔴	8
U+28563	𨕣	8
U+285C1	𨗁	8
U+288D2	𨣒	8
U+28924	𨤤	8
U+28941	𨥁	8
U+28AD2	𨫒	8
U+28BF3	𨯳	8
U+28E85	𨺅	8
U+28EA8	𨺨	8
U+292CB	𩋋	8
U+29398	𩎘	8
U+29412	𩐒	8
U+295D9	𩗙	8
U+296B2	𩚲	8
U+296DE	𩛞	8
U+29736	𩜶	8
U+29869	𩡩	8
U+2995F	𩥟	8
U+29A2C	𩨬	8
U+29A71	𩩱	8
U+29B29	𩬩	8
U+29DAF	𩶯	8
U+29E04	𩸄	8
U+29E7E	𩹾	8
U+29F2A	𩼪	8
U+29F97	𩾗	8
U+2A0D0	𪃐	8
U+2A0D1	𪃑	8
U+2A136	𪄶	8
U+2A18F	𪆏	8
U+2A1BB	𪆻	8
U+2A318	𪌘	8
U+2A3C6	𪏆	8
U+2A428	𪐨	8
U+2A4EC	𪓬	8
U+2A4F9	𪓹	8
U+2A534	𪔴	8
U+2A64D	𪙍	8
U+2A8C0	𪣀	8
U+2B228	𫈨	8
U+2B30F	𫌏	8
U+2C1E6	𬇦	8
U+2C39E	𬎞	8
U+2C6D3	𬛓	8
U+2CF18	𬼘	8
U+2CF54	𬽔	8
U+2D216	𭈖	8
U+2D2F6	𭋶	8
U+2D302	𭌂	8
U+2D485	𭒅	8
U+2D526	𭔦	8
U+2D674	𭙴	8
U+2D742	𭝂	8
U+2D7BE	𭞾	8
U+2D7D3	𭟓	8
U+2D7FC	𭟼	8
U+2D82E	𭠮	8
U+2D852	𭡒	8
U+2D89A	𭢚	8
U+2DB27	𭬧	8
U+2DDC0	𭷀	8
U+2DE34	𭸴	8
U+2DF4E	𭽎	8
U+2E001	𮀁	8
U+2E10E	𮄎	8
U+2E2D6	𮋖	8
U+2E563	𮕣	8
U+2E5B8	𮖸	8
U+2E737	𮜷	8
U+2E78E	𮞎	8
U+2E7A1	𮞡	8
U+2E7E9	𮟩	8
U+2E7F5	𮟵	8
U+2E8EE	𮣮	8
U+2E905	𮤅	8
U+2E97B	𮥻	8
U+2EA58	𮩘	8
U+2EA80	𮪀	8
U+1057EA		8
U+1059A6		8
U+1059AD		8
U+1059DC		8
U+105A10		8
U+105A48		8
U+105AB5		8
U+105AC6		8
U+105AF1		8
U+105B15		8
U+105B3B		8
U+105B43		8
U+105B4E		8
U+105B60		8
U+105B7A		8
U+105B96		8
U+105BBC		8
U+105BC5		8
U+105BCA		8
U+105BDA		8
U+105BE1		8
U+105BE4		8
U+105BEE		8
U+105BEF		8
U+105BF2		8
U+105BF6		8
U+105BF8		8
U+105BF9		8
U+105C02		8
U+105C04		8
U+105C0D		8
U+105C21		8
U+105C29		8
U+105C37		8
U+105C3D		8
U+105C42		8
U+105C44		8
U+105C46		8
U+105C4B		8
U+105C57		8
U+105C5D		8
U+105C5E		8
U+105C5F		8
U+105C6E		8
U+105C78		8
U+105C86		8
U+105C92		8
U+105C93		8
U+105C94		8
U+105CC1		8
U+105CC9		8
U+105CE2		8
U+105CF0		8
U+105CF2		8
U+105CF3		8
U+105CF4		8
U+105CFD		8
U+105D02		8
U+105D03		8
U+105D12		8
U+105D1A		8
U+105D21		8
U+105D2C		8
U+105D32		8
U+105D33		8
U+105D3F		8
U+105D43		8
U+105D44		8
U+105D4A		8
U+105D4B		8
U+105D4C		8
U+105D4F		8
U+105D5D		8
U+105D60		8
U+105D63		8
U+105D64		8
U+105D6B		8
U+105D84		8
U+105D87		8
U+105D8D		8
U+105D96		8
U+105D9C		8
U+105D9E		8
U+105DA1		8
U+105DA4		8
U+105DAA		8
U+105DAB		8
U+105DAD		8
U+105DBF		8
U+105DC0		8
U+105DC2		8
U+105DC6		8
U+105DC7		8
U+105DC9		8
U+105DCB		8
U+105DCC		8
U+105DD2		8
U+105DD6		8
U+105DD7		8
U+105DEE		8
U+105E1A		8
U+3468	㑨	7
U+34A0	㒠	7
U+34A6	㒦	7
U+34DA	㓚	7
U+34FE	㓾	7
U+3525	㔥	7
U+352F	㔯	7
U+35D2	㗒	7
U+35EC	㗬	7
U+360C	㘌	7
U+3656	㙖	7
U+3659	㙙	7
U+3678	㙸	7
U+367C	㙼	7
U+369B	㚛	7
U+36CE	㛎	7
U+36D1	㛑	7
U+36D2	㛒	7
U+36D8	㛘	7
U+3733	㜳	7
U+3741	㝁	7
U+377B	㝻	7
U+3793	㞓	7
U+3806	㠆	7
U+383B	㠻	7
U+384E	㡎	7
U+3854	㡔	7
U+3874	㡴	7
U+3877	㡷	7
U+387A	㡺	7
U+387E	㡾	7
U+3885	㢅	7
U+38BC	㢼	7
U+38C6	㣆	7
U+38C8	㣈	7
U+3936	㤶	7
U+3942	㥂	7
U+394D	㥍	7
U+39B1	㦱	7
U+39B4	㦴	7
U+39DA	㧚	7
U+3A30	㨰	7
U+3A45	㩅	7
U+3AB8	㪸	7
U+3ACC	㫌	7
U+3AFD	㫽	7
U+3B14	㬔	7
U+3B35	㬵	7
U+3B4B	㭋	7
U+3B8C	㮌	7
U+3B8D	㮍	7
U+3BB2	㮲	7
U+3BD9	㯙	7
U+3BDB	㯛	7
U+3BF0	㯰	7
U+3C01	㰁	7
U+3C1D	㰝	7
U+3C23	㰣	7
U+3C2D	㰭	7
U+3C5A	㱚	7
U+3C66	㱦	7
U+3CA2	㲢	7
U+3CBA	㲺	7
U+3CDC	㳜	7
U+3D02	㴂	7
U+3D3D	㴽	7
U+3D42	㵂	7
U+3D4C	㵌	7
U+3D53	㵓	7
U+3D79	㵹	7
U+3D8D	㶍	7
U+3DC7	㷇	7
U+3DCE	㷎	7
U+3DDA	㷚	7
U+3E2A	㸪	7
U+3E35	㸵	7
U+3E4E	㹎	7
U+3EAA	㺪	7
U+3ED9	㻙	7
U+3EFF	㻿	7
U+3F01	㼁	7
U+3F28	㼨	7
U+3F37	㼷	7
U+3F4B	㽋	7
U+3F73	㽳	7
U+3F87	㾇	7
U+3FB7	㾷	7
U+3FBF	㾿	7
U+3FDF	㿟	7
U+3FF9	㿹	7
U+4003	䀃	7
U+4007	䀇	7
U+403A	䀺	7
U+4041	䁁	7
U+4074	䁴	7
U+4077	䁷	7
U+407B	䁻	7
U+412F	䄯	7
U+4138	䄸	7
U+415D	䅝	7
U+41A9	䆩	7
U+41D4	䇔	7
U+41E5	䇥	7
U+41EB	䇫	7
U+41EE	䇮	7
U+41EF	䇯	7
U+4260	䉠	7
U+426D	䉭	7
U+4277	䉷	7
U+4292	䊒	7
U+42A2	䊢	7
U+42E1	䋡	7
U+42FB	䋻	7
U+4319	䌙	7
U+431A	䌚	7
U+4336	䌶	7
U+4352	䍒	7
U+436C	䍬	7
U+436F	䍯	7
U+4389	䎉	7
U+439A	䎚	7
U+43B3	䎳	7
U+43E8	䏨	7
U+43F4	䏴	7
U+4424	䐤	7
U+4425	䐥	7
U+4426	䐦	7
U+4437	䐷	7
U+4448	䑈	7
U+444D	䑍	7
U+44DC	䓜	7
U+44E7	䓧	7
U+4502	䔂	7
U+450C	䔌	7
U+451A	䔚	7
U+451E	䔞	7
U+4522	䔢	7
U+4544	䕄	7
U+4558	䕘	7
U+4587	䖇	7
U+45B7	䖷	7
U+45FB	䗻	7
U+462B	䘫	7
U+463E	䘾	7
U+4650	䙐	7
U+466D	䙭	7
U+4685	䚅	7
U+468D	䚍	7
U+4697	䚗	7
U+46B5	䚵	7
U+46B8	䚸	7
U+46CC	䛌	7
U+46D1	䛑	7
U+46FE	䛾	7
U+4747	䝇	7
U+4779	䝹	7
U+477C	䝼	7
U+47B6	䞶	7
U+47BE	䞾	7
U+47D7	䟗	7
U+47F2	䟲	7
U+47F7	䟷	7
U+4817	䠗	7
U+4822	䠢	7
U+482B	䠫	7
U+483F	䠿	7
U+487B	䡻	7
U+4893	䢓	7
U+48B6	䢶	7
U+48E0	䣠	7
U+48E9	䣩	7
U+48ED	䣭	7
U+48FB	䣻	7
U+490E	䤎	7
U+4930	䤰	7
U+4961	䥡	7
